name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"4,308,720,474","4,379,842,437","5,278,893,023","7,470,259,610","5,531,963,026","5,418,988,170","4,494,457,577","7,989,869,748","4,544,031,343","2,695,599,895","5,577,671,837","5,913,875,473","3,788,547,409","2,377,784,960","3,696,439,492","2,642,780,022","806,451,284","6,015,170,555","4,185,776,578","3,809,081,168"
EnterpriseValue,"5,836,720,474","5,864,842,437","6,627,893,023","8,985,259,610","6,936,963,026","7,722,988,170","6,525,457,577","10,423,869,748","8,662,031,343","7,136,599,895","9,027,671,837","9,390,875,473","7,107,547,409","6,005,784,960","6,880,439,492","5,114,780,022","4,037,451,284","9,722,170,555","8,553,376,578","8,337,181,168"
PeRatio,,,"5.108","9.662","35.408","16.895","5.358","19.698","22.186","51.682","13.641","117.143","10.392","13.158",,"23.041","1.686","116.818","11.225",
ForwardPeRatio,"37.879","19.268","10.071","8.985","13.605","12.61",,"13.736","9.804","5.066","8.511","10.246","6.083","5.173","12.61",,,,,
PegRatio,,,,,,,,,"3.121","0.454","0.549","0.661","0.392","0.597",,,"-1.185",,,
PsRatio,"0.726","0.723","0.623","0.995","0.93","0.645","0.503","0.793","0.476","0.257","0.493","0.541","0.342","0.219","0.398","0.347","0.079","0.62","0.337","0.292"
PbRatio,"1.325","1.277","1.337","1.977","1.717","2.183","1.519","3.788","2.84","1.682","2.497","3.248","2.137","1.31","2.065","1.433","0.501","3.908","2.567","2.878"
EnterprisesValueRevenueRatio,"0.955","0.96","0.826","1.171","1.153","1.136","0.858","1.523","1.152","0.877","0.78","0.848","0.635","0.535","0.744","0.667","0.395","1.007","0.98","0.987"
EnterprisesValueEBITDARatio,"13.205","13.269","6.373","5.648","9.826","10.004","5.911","11.184","8.706","7.201","8.565","10.241","5.898","5.731","10.521","9.419","6.74","9.801","7.598","7.177"
