name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"2,052,294,003","2,228,782,884","2,246,363,734","2,296,087,086","1,706,233,862","2,021,114,153","1,735,558,855","1,925,652,975","2,074,398,040","1,077,007,223","541,079,466","534,766,225","487,465,792","356,711,389","459,120,245","320,629,687","617,997,467","388,081,121","463,766,632","448,724,742","479,204,211","266,565,485","161,760,104","223,799,210"
PeRatio,"13.301","12.883","12.287","10.19","13.044","14.34","15.158","20.364","29.955","17.686","12.096","13.267","15.039","16.541","21.767","17.697","27.854","17.5","23.963","28.044","40","42.213","29.815","90.965"
ForwardPeRatio,,,,,,,"11.038","16.807",,,,"10.695","11.933","13.459","20.121",,,,,,,,,
PsRatio,"2.943","3.092","3.335","3.322","2.689","3.609","3.238","4.348","5.26","3.444","2.239","2.071","2.11","1.83","2.483","1.913","5.011","3.328","4.508","5.355","7.082","6.63","4.418","17.297"
PbRatio,"1.006","1.133","1.23","1.219","0.985","1.243","1.168","1.705","1.947","1.334","1.025","1.085","1.164","0.953","0.939","0.706","1.484","1.511","2.036","2.169","2.542","3.306","2.283","5.437"
