name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,469,974,360","1,487,819,119","1,658,620,803","1,885,388,123","1,423,705,501","404,524,546","168,478,260"
EnterpriseValue,"1,494,425,360","1,492,618,119","1,689,759,803","1,890,143,914","1,408,381,464","402,820,386","166,917,059"
PeRatio,"27.853","30.253","42.296","59.895","84.525","35.732","25.213"
PsRatio,"3.71","4.03","5.254","7.931","9.503","3.487","1.626"
PbRatio,"8.167","8.933","14.429","24.046","30.665","13.374","8.098"
EnterprisesValueRevenueRatio,"3.771","3.766","5.215","7.29","8.862","3.1","1.519"
EnterprisesValueEBITDARatio,"19.44","19.417","27.606","42.83","55.702","21.491","12.812"
