name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019
MarketCap,"87,319,237,763","58,541,061,375","29,089,131,382","43,005,170,000","54,886,170,000","36,333,650,000","34,908,737,456"
EnterpriseValue,"107,116,237,763","77,694,061,375","52,340,131,382","70,674,170,000","95,272,170,000","81,505,650,000","66,091,737,456"
PeRatio,"22.064","22.958","17.433","6.56","22.994","9.232",
ForwardPeRatio,"13.423","11.82","6.636","6.545","10.504","7.283","7.457"
PegRatio,"0.651","3.9","1.121","3.224","2.653","1.858",
PsRatio,"0.961","0.67","0.298","0.423","0.602","0.387","0.395"
PbRatio,,,,"4.803","38.926",,"3.604"
EnterprisesValueRevenueRatio,"1.14","0.852","0.497","0.672","1.034","0.886","0.748"
EnterprisesValueEBITDARatio,"12.104","9.269","8.01","4.553","9.35","8.962","9.688"
