name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"19,399,194,568","20,122,888,195","19,197,175,160","22,724,934,648","19,034,521,459","19,108,845,309","14,316,335,530","15,391,916,817","12,295,241,304","7,591,483,425","9,262,925,761","6,097,035,040","6,590,645,408","6,110,294,642","5,924,926,151","4,690,702,386","3,307,496,317","4,464,861,374","2,679,732,657","2,166,251,561","1,319,498,345","799,151,665","579,406,940","413,911,408"
EnterpriseValue,"42,301,039,795","43,717,361,305","41,549,791,744","43,894,765,443","39,710,358,216","38,522,181,173","32,372,512,096","33,727,918,497","22,663,465,689","17,484,154,287","22,545,319,848","14,297,867,144","14,101,499,053","12,212,765,212","12,373,894,316","10,375,928,247","8,085,639,291","10,117,693,849","5,028,710,181","4,236,988,312","3,307,524,698","1,749,134,892","1,276,609,582","999,556,543"
PeRatio,"17.273","17.614","20.102","23.401","19.642","14.941","19.842","18.507","22.264","14.543","27.88","18.947","20.761","18.622","21.088","16.579","15.652","21.538","23.816","20.048","16.44","14.543","13.639","12.426"
ForwardPeRatio,"16.695","17.212","18.315","21.277","18.315","20.121","17.036","17.668","16.949","17.422","19.57","17.331","18.975",,,,,,,,,,,
PsRatio,"2.262","2.235","2.476","3.137","2.691","2.707","2.32","2.277","1.863","1.545","1.732","1.573","1.849","1.595","1.744","1.272","0.983","1.529","2.351","1.806","1.303","1.27","1.207","1.042"
PbRatio,"1.321","1.325","1.342","1.667","1.388","1.595","1.356","1.437","2.078","1.345","2.152","1.39","1.644","1.625","1.803","1.343","1.321","1.7","2.435","2.096","1.586","1.686","1.561","1.468"
EnterprisesValueRevenueRatio,"3.673","3.796","3.763","4.646","4.444","4.386","3.858","4.063","3.314","2.588","4.174","3.533","3.859","3.267","3.384","2.848","2.072","3.722","3.416","2.939","2.886","2.075","1.784","1.591"
EnterprisesValueEBITDARatio,"8.217","8.492","9.086","10.585","9.709","8.511","8.826","8.862","8.997","7.025","13.372","10.498","11.121","9.937","10.649","9.743","7.73","12.43","9.435","8.224","8.715","6.617","5.353","4.757"
