name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"3,138,426,276","2,757,809,871","2,847,236,229","4,278,143,365","4,105,927,474","4,806,925,682","3,724,240,122","5,560,017,454","4,265,158,962","4,628,707,181","4,619,180,863","3,915,561,493","3,290,397,460","2,332,653,454","1,696,085,390","1,523,471,722","1,084,629,615","1,115,785,145","1,502,645,640","1,701,337,551","927,323,167","694,332,880"
EnterpriseValue,"3,868,746,276","3,719,016,871","4,047,713,229","4,944,017,365","5,023,301,474","6,272,755,682","4,398,362,122","6,141,721,454","4,705,145,962","4,925,725,181","5,071,534,863","4,299,742,493","3,094,161,460","2,487,019,454","1,684,703,390","1,522,953,722","1,260,306,615","1,408,302,145","1,865,588,640","2,140,914,551","1,078,560,167","870,984,880"
PeRatio,"13.787","13.767","11.373","13.027","31.046","18.659","13.558","22.725","18.303","20.234","28.074","25.731","20.688","20.415","11.996","13.325","14.93",,"20.158","39.764","20.476","27.663"
ForwardPeRatio,"13.87","12.376","9.434","14.993","14.245","16.051",,"18.692","15.432","17.452","22.422","18.149","16.75","17.065","13.021","12.019",,,,,,
PegRatio,,,,,,,,"2.335","0.812","0.919","1.181","1.163","1.002","2.134","1.184","2.405",,,,,,
PsRatio,"1.069","0.923","0.883","1.289","1.307","1.408","1.129","1.726","1.408","1.549","1.672","1.649","1.38","1.165","0.996","0.969","0.753","0.793","1.184","1.775","1.236","0.911"
PbRatio,"3.713","3.486","3.568","4.056","4.996","5.915","4.591","7.18","5.448","5.491","6.146","5.942","3.339","3.023","2.494","2.74","2.543","2.92","3.307","4.642","2.946","2.613"
EnterprisesValueRevenueRatio,"1.313","1.263","1.26","1.418","1.661","1.782","1.27","1.806","1.471","1.634","1.753","1.629","1.299","1.179","0.963","0.958","0.843","0.997","1.389","1.909","1.31","1.238"
EnterprisesValueEBITDARatio,"9.663","9.289","9.529","8.342","17.623","13.591","9.159","12.149","9.488","10.625","12.507","12.974","10.245","11.245","6.114","6.677","7.342","46.394","9.614","12.844","8.77","8.805"
