name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"13,609,124,899","14,945,562,262","13,169,120,171","9,167,443,808","8,161,346,322","7,540,976,168","9,433,128,085","10,074,591,122","9,728,771,126","13,245,877,730","12,135,593,934","10,638,072,392","8,325,021,733","9,607,530,638","8,559,405,509","6,296,624,095","14,111,914,352","8,697,983,818","6,747,045,640","6,309,379,364","3,288,981,828","2,389,933,525","1,935,850,728"
EnterpriseValue,"17,308,124,899","20,034,562,262","19,704,120,171","16,627,443,808","15,283,346,322","15,144,976,168","15,057,128,085","15,529,591,122","13,917,771,126","17,440,877,730","17,280,593,934","16,503,072,392","12,996,021,733","13,635,530,638","13,374,405,509","10,428,624,095","19,230,914,352","12,451,983,818","10,061,045,640","9,144,379,364","6,193,981,828","5,310,933,525","3,543,850,728"
PeRatio,"7.25","10.16","5.89","18.719",,"33.61","20.897","15.877","21.676","22.173",,"28.96","8.951","4.351","30.245","6.697","19.565","21.453","13.943","13.905","7.952","8.354","13.535"
ForwardPeRatio,"10.256","8.453","9.785","12.626","18.797",,"12.531","11.508","10.225","12.077","11.312","17.361","8.718","11.834",,"9.542",,,,,,,
PegRatio,"1.705",,,,"0.972",,"1.023","1.003","0.752","0.209","1.451","1.929","0.872","1.183",,,,,,,,,
PsRatio,"0.232","0.227","0.256","0.245","0.194","0.165","0.209","0.256","0.218","0.232","0.194","0.175","0.161","0.224","0.194","0.135","0.382","0.345","0.285","0.259","0.15","0.165","0.146"
PbRatio,"1.328","1.718","1.726","1.682","2.165","1.349","1.376","1.576","1.69","1.535","1.299","0.949","0.692","0.765","0.902","0.847","2.208","1.845","1.679","1.869","1.384","1.624","1.407"
EnterprisesValueRevenueRatio,"0.283","0.298","0.333","0.402","0.371","0.331","0.329","0.364","0.32","0.305","0.282","0.271","0.232","0.31","0.319","0.198","0.508","0.474","0.413","0.363","0.279","0.383","0.314"
EnterprisesValueEBITDARatio,"4.851","6.964","6.097","7.869","-48.061","10.688","13.663","8.739","7.507","10.332","8.885","13.352","7.059","3.602","15.355","4.462","9.918","13.579","11.267","8.194","6.829","8.183","8.299"
