name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"3,131,761,667","3,713,305,036","2,590,788,195","4,835,553,120","2,822,989,560","1,942,663,800","1,275,745,250","1,475,565,887","961,085,673","848,915,460","558,157,880","549,772,739","559,238,381","279,292,411","216,008,445"
EnterpriseValue,"4,273,957,667","5,042,403,036","5,695,113,195","7,655,707,120","6,148,715,560","3,434,313,800","3,431,308,250","4,859,726,887","2,481,861,673","2,291,521,460","1,536,659,880","993,448,739","1,659,675,381","317,763,411","467,691,445"
PeRatio,"29.308","31.899","10.395","18.156","14.267","11.739","6.484","10.259","9.842","11.57","12.44","13.146","12.718",,"18.345"
ForwardPeRatio,"10.989",,,,,"10.776",,"11.198","10.65",,"10.965","11.481","8.045","7.407",
PegRatio,,,,,,,,,,,"1.096","1.148","0.804","0.823",
PsRatio,"2.906","3.43","1.844","3.938","2.999","2.452","1.938","2.242","1.85","1.97","1.74","1.634","1.677","1.809","1.245"
PbRatio,"1.817","2.176","1.529","3.542","2.532","1.951","1.416","2.004","1.623","1.837","1.368","1.408","1.583","1.794","1.733"
EnterprisesValueRevenueRatio,"4.053","4.782","4.524","6.08","5.674","4.202","4.731","6.827","4.314","4.894","4.259","3.114","6.464","2.086","3.839"
EnterprisesValueEBITDARatio,"11.727","13.836","11.707","13.449","12.315","8.971","9.666","13.318","8.351","9.812","9.367","6.96","15.13","4.013","8.191"
