name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008
MarketCap,"45,591,550,123","50,749,637,310","44,434,677,832","56,474,166,205","47,681,528,908","63,386,643,204","38,024,917,819","36,518,518,387","35,804,617,452","39,276,087,122","37,527,014,887","42,169,395,582","34,734,220,180","36,879,417,558","34,574,848,161","27,548,768,700","45,352,892,145"
EnterpriseValue,"74,253,650,848","77,469,295,275","73,955,686,232","93,610,786,204","90,553,731,551","69,572,508,104","44,334,203,779","38,642,289,072","36,423,933,748","39,745,744,303","38,098,906,866","43,441,512,276","36,639,656,074","26,569,430,895","25,265,130,954","20,081,001,882","28,512,576,520"
PeRatio,"38.64","25.026","12.561","35.1",,"32.276","21.574","31.302",,"89.098","37.315","39.62","14.818","12.381","10.783","11.918","12.138"
ForwardPeRatio,"24.51","11.806","9.97","9.931","12.854","14.389","30.675","24.753","19.685",,"17.065","11.737",,,,,
PegRatio,"3.435","0.628","1.107","0.132","0.407","1.142","2.121","13.6","2.666",,,,,,,,
PsRatio,"1.647","1.746","1.59","1.981","1.57","1.996","2.297","2.397","2.206","2.718","2.329","2.585","1.951","2.162","2.19","1.816","3.289"
PbRatio,"1.011","1.105","1.023","1.359","1.049","3.438","1.928","2.083","1.915","1.887","1.616","1.968","1.491","1.467","1.513","1.355","1.983"
EnterprisesValueRevenueRatio,"0.018","0.019","0.021","0.029","0.028","0.033","0.025","0.022","0.02","0.022","0.023","0.028","0.024","0.019","0.017","0.013","0.021"
EnterprisesValueEBITDARatio,"0.073","0.067","0.073","0.089","0.135","0.164","0.108","0.12","0.104","0.268","0.094","0.108","0.091","0.055","0.047","0.039","0.047"
