name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"1,437,297,342","1,335,313,067","1,528,369,284","1,601,927,830","1,741,053,724","1,800,465,225","1,534,322,193","1,793,424,005","1,720,888,404","1,345,980,941","1,358,276,985","1,277,734,318","785,782,525","547,442,219","715,393,374","489,809,012","559,441,102","820,907,593","870,443,351","814,749,650","817,513,948","596,825,501","654,456,770","864,409,962","866,067,055","826,369,500","1,199,593,500","1,258,779,632","953,883,000","730,906,250","615,357,500","723,950,000","828,636,500","644,026,250"
EnterpriseValue,"1,954,297,342","1,847,713,067","1,990,969,284","1,951,627,830","2,113,475,724","2,194,069,225","1,825,562,193","2,034,135,005","1,914,418,404","1,534,044,941","1,555,007,985","1,469,819,318","1,008,410,525","744,413,219","947,144,374","719,575,012","787,786,102","1,084,033,593","1,492,224,351","1,407,133,650","1,409,897,948","768,902,501","742,916,770","983,237,962","993,279,055","952,198,500","1,337,186,500","1,400,025,632","1,073,743,000","932,906,250","735,357,500","835,650,000","957,336,500","787,926,250"
PeRatio,"32.257",,"27.888","10.84","14.908","13.994","9.481","28.824","20.98","13.711","12.911","12.038","7.952","10.881","9.157","6.906","34.037","10.183","10.632","9.773","15.264","31.75","54.75","33.683","15.489","18.341","14.615","15.207","12.859","24.802","19.318","19.841","23.085","28.165"
ForwardPeRatio,,,,,,,,,,,,"9.381","5.938","7.616","9.804",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"1.172","0.742","0.952","1.225",,,,,,,,,,,,,,,,,,,
PsRatio,"1.016","0.977","1.199","1.272","1.358","1.332","1.286","1.591","1.59","1.31","1.333","1.272","0.818","0.574","0.759","0.54","0.447","0.953","1.083","1.037","1.028","0.702","0.818","1.078","1.114","1.056","1.603","1.771","1.347","1.005","0.868","1.023","1.177","1.08"
PbRatio,"1.223","1.27","1.42","0.892","1.015","1.141","1.176","1.291","1.193","1.03","1.054","1.173","0.631","0.517","0.813","0.681","1.246","1.184","1.412","1.393","1.419","1.125","1.238","1.882","2.067","2.065","2.416","2.488","1.969","1.762","1.46","1.684","2.32","2.115"
EnterprisesValueRevenueRatio,"1.364","1.29","1.485","1.561","1.639","1.562","1.552","1.736","1.696","1.42","1.466","1.425","0.998","0.746","0.972","0.768","0.944","1.222","1.685","1.618","1.605","0.901","0.963","1.222","1.271","1.228","1.716","1.874","1.526","1.26","1.033","1.181","1.359","1.199"
