name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,251,814,549","649,180,536","610,860,444","2,406,954,412","3,582,012,476","916,691,135","1,040,417,894","209,950,438","57,449,638","76,175,123","85,578,782"
EnterpriseValue,"1,040,926,549","416,206,536","359,505,444","2,065,371,412","3,386,625,476","877,797,135","1,027,768,894","240,178,438","61,757,638","58,016,123","59,337,782"
PeRatio,,,,,,,,,,,"114.148"
ForwardPeRatio,,,,,,,"2,500",,,,
PsRatio,"3.921","2.173","1.903","8.469","19.147","7.815","12.504","3.404","1.049","2.596","3.392"
PbRatio,"4.581","1.568","1.399","5.098","13.334","9.398","23.439",,"1.587","2.247","2.085"
EnterprisesValueRevenueRatio,"3.328","1.401","1.128","7.488","19.995","7.649","15.676","5.145","1.696","1.97","2.354"
EnterprisesValueEBITDARatio,,"-4.901","-5.872","-115.765","-414.469","-50.483","-90.449","-16.44","-2.827","-5.151","111.747"
