name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995
MarketCap,"34,510,211,927","28,120,977,563","32,133,560,256","30,692,079,443","35,905,233,214","27,818,337,600","17,498,202,760","14,784,839,225","11,071,145,757","8,893,990,161","7,918,559,120","7,103,619,062","6,429,482,185","4,453,984,173","4,694,148,926","4,601,657,130","3,064,981,742","2,715,347,607","3,197,032,626","3,552,721,336","2,309,685,634","1,725,417,541","1,308,138,692","948,846,985","1,591,263,450","818,387,386","491,447,904","331,552,768","174,691,712","111,194,688","43,080,000"
EnterpriseValue,"34,934,092,927","29,050,512,563","33,629,749,256","31,322,396,443","36,543,399,214","28,972,358,600","18,687,384,760","14,890,558,225","11,412,185,757","8,611,104,161","7,512,815,120","6,560,859,062","5,757,602,185","3,913,899,173","4,059,044,926","4,234,570,130","2,811,067,742","2,531,923,607","3,051,547,626","3,454,258,336","2,341,869,634","1,697,739,541","1,300,364,692","981,795,985","1,642,120,450","807,687,386","480,747,904","316,252,768","166,191,712","108,094,688","40,580,000"
PeRatio,"31.179","29.449","37.287","39.553","78.76","54.545","39.492","48.402","34.154","25.914","22.822","22.206","21.188","20.129","21.493","24.82","21.437","25.529","52.897","40.474","36.258","31.264","29.474","29.109","174.31","38.768","31.912","32.318","23.78","25.84","18.75"
ForwardPeRatio,"25.707","22.779","31.348","33.333","46.296","42.553","36.232","27.1","22.883","21.053","44.643","32.68","31.746","29.326","19.455",,,,,,,,,,,,,,,,
PegRatio,"1.784","1.686","2.532","3.008","5.634","4.196","4.596","1.683","2.137","1.975","4.194","3.368","2.626","3.668","1.042",,,,,,,,,,,,,,,,
PsRatio,"7.217","6.162","8.016","8.702","11.67","9.651","6.974","6.543","5.458","5.056","4.903","4.727","4.491","3.541","3.914","4.317","3.411","3.367","4.63","5.968","5.811","5.275","4.935","5.139","12.031","7.474","5.799","5.151","3.607","3.135","2.234"
PbRatio,"6.643","6.073","8.171","9.361","13.253","12.328","8.673","7.15","5.968","5.315","5.154","4.201","3.625","2.754","2.712","3.574","2.748","2.51","3.664","4.813","4.872","4.773","4.567","6.695","18.234","8.709","6.864","6.527","3.917","2.965","1.491"
EnterprisesValueRevenueRatio,"7.267","6.337","8.375","8.849","11.822","10.019","7.4","6.55","5.625","4.856","4.578","4.221","3.912","2.924","3.265","3.877","3.053","3.031","4.383","5.691","5.504","5.003","4.753","5.039","11.755","6.986","5.426","4.756","3.378","3.521","1.727"
EnterprisesValueEBITDARatio,"21.494","19.293","25.701","26.627","33.971","34.534","25.495","23.007","19.885","16.346","14.576","13.05","11.951","11.047","12.025","14.024","11.345","12.361","22.116","19.847","17.107","16.447","16.291","17.275","31.114","20.507","16.079","15.06","15.247","22.06","11.935"
