name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,924,162,738","2,218,540,431","2,756,041,064","5,449,953,278","4,674,231,091"
EnterpriseValue,"1,906,975,738","1,375,671,431","1,836,385,064","4,656,152,278","4,500,161,091"
PsRatio,"7.315","24.907","29.487","6,262.368","171,575.781"
PbRatio,"2.98","2.848","3.902","6.383","23.363"
EnterprisesValueRevenueRatio,"5.049","3.642","30.144","89.811","187,506.712"
EnterprisesValueEBITDARatio,"-12.187","-8.792","-5.662","-12.093","-35.151"
