name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,183,631,059","969,947,251","1,318,896,414","2,088,500,629","771,911,035"
EnterpriseValue,"1,523,655,059","1,321,552,251","1,581,949,414","2,466,162,629","1,062,913,035"
PsRatio,"1.876","1.609","2.397","3.527","2.682"
PbRatio,"3.684","3.08","4.173","14.334","5.563"
EnterprisesValueRevenueRatio,"2.441","2.117","2.906","4.513","3.238"
EnterprisesValueEBITDARatio,"47.722","41.392","48.768","60.209","-177.005"
