name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020
MarketCap,"1,298,039,605","1,435,915,029","1,995,065,440","1,615,484,833","2,883,392,607","1,134,933,653"
EnterpriseValue,"1,222,502,605","1,346,892,029","1,796,329,440","1,227,053,833","2,661,881,607","1,067,283,653"
PeRatio,"72.917",,,,"77.726",
PsRatio,"3.525","4.059","7.381","7.691","17.499","9.388"
PbRatio,"5.162","5.427","6.228","3.528","10.842","11.073"
EnterprisesValueRevenueRatio,"3.431","3.78","6.395","5.755","17.904","8.553"
EnterprisesValueEBITDARatio,"-11.755","-12.951","-12.06","-12.847","-276.129","-209.025"
