name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"878,677,166","596,363,645","320,700,475","580,609,186"
EnterpriseValue,"681,704,166","386,823,645","60,130,475","268,958,186"
PeRatio,"21.429",,"10.857",
PbRatio,"4.302","2.684","1.202","1.883"
EnterprisesValueEBITDARatio,"-8.565","-4.86","-1.026","-10.286"
