name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"1,224,643,791","1,327,870,855","995,960,068","1,952,646,600","2,189,797,500","917,970,000","890,223,120","1,203,269,700","2,147,406,877","1,509,322,940","1,889,558,400","1,053,341,820","860,219,850","863,168,788","1,120,634,950","1,159,893,150","575,819,180","2,019,888,000","1,904,612,760","1,166,483,783","1,568,225,459","723,704,272"
EnterpriseValue,"1,736,999,791","1,864,890,855","1,576,961,068","2,563,388,600","3,074,088,500","1,199,734,000","1,266,362,120","1,635,066,700","1,751,151,877","1,122,137,940","1,490,850,400","676,527,820","417,616,850","327,579,788","645,629,950","771,935,150","299,319,180","1,730,164,000","1,747,828,760","1,020,341,783","1,459,886,459","659,325,272"
PeRatio,"19","10.681",,"10.506",,"25.342",,,"25.114","12.199","66.222",,,,"19.43","16.387","118.8","44.731","35.699","21.189","29.299","85.5"
ForwardPeRatio,"8.749","8.703","7.225",,"12.136",,"6.64","9.756","14.993","14.225","23.923",,"72.993","11.962","11.976",,,,,,,
PegRatio,,,,,,,,,,,"1.595",,"3.895","0.479","0.479",,,,,,,
PsRatio,"3.309","3.453","1.077","1.826","2.626","2.295","2.745","3.831","8.83","5.879","6.96","5.662","3.654","3.072","3.708","3.828","2.314","10.339","10.585","13.89","23.851","20.993"
PbRatio,"3.434","3.862","1.005","1.415","1.697","1.624","1.643","2.747","4.28","2.868","3.676","2.034","1.337","1.29","1.686","2.027","1.288","4.829","7.727","6.809","11.619","10.967"
EnterprisesValueRevenueRatio,"4.468","4.797","3.593","6.552","5.958","4.284","3.118","4.375","6.746","4.106","5.347","4.008","1.991","1.377","2.142","2.578","1.206","8.841","8.374","10.774","20.071","17.666"
EnterprisesValueEBITDARatio,"7.304","7.841","4.998","7.562","7.033","25.533","8.574","18.355","13.761","5.974","7.949","6.975","3.376","2.923","4.235","4.669","2.511","21.695","16.451","21.606","39.884","56.444"
