name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"36,288,987,640","68,195,689,007","76,077,845,539","67,851,429,274","85,977,307,387","67,693,328,432","67,615,348,269","63,564,594,497","39,268,716,844","16,954,603,467","42,154,615,074","78,588,967,621","108,014,738,448","115,085,772,945","106,549,040,697","90,573,746,470","38,057,872,546","160,713,992,169","71,857,595,344","47,373,540,904","33,405,586,613","22,454,622,567","11,085,665,855"
EnterpriseValue,"48,230,987,640","80,609,689,007","85,716,845,539","73,097,429,274","96,290,307,387","74,825,328,432","81,148,348,269","87,421,594,497","66,586,716,844","65,076,603,467","88,452,615,074","125,839,967,621","150,863,738,448","149,576,875,318","133,388,040,697","112,892,746,470","53,390,872,546","183,650,992,169","74,836,595,344","52,230,540,904","36,481,586,613","26,952,622,567","14,229,665,855"
PeRatio,"3.991","7.552","4.374","4.006","33.52","18.592","15.518","9.336",,,,"17.704","21.172","5.325","10.703","25.707","4.694","13.556","11.64","10.853","13.009","14.516","16.317"
ForwardPeRatio,"4.452","6.636","7.077","4.673","6.238","7.628",,"10.593","10.204","11.312","7.955","8","7.386","5.2","8.726",,,,,,,,
PegRatio,,,"10.971","15.075",,,,,"1.739","0.149","0.044","800.105",,,"3.879",,,,,,,,
PsRatio,"0.902","1.726","1.779","1.255","2.422","1.825","1.906","1.85","1.536","0.589","1.014","1.644","2.244","2.114","4.095","5.443","1.638","4.897","4.028","4.128","4.192","4.201","2.696"
PbRatio,"0.961","1.795","2.291","2.036","2.492","1.611","1.658","1.412","0.989","0.884","1.081","1.532","2.091","1.886","3.169","2.757","1.923","5.674","3.806","4.711","4.882","5.864","4.652"
EnterprisesValueRevenueRatio,"1.177","1.982","1.905","1.288","2.735","2","2.259","2.566","2.604","2.261","2.127","2.632","3.095","2.792","2.945","4.843","1.427","5.696","4.23","4.537","4.523","5.038","3.451"
EnterprisesValueEBITDARatio,"3.182","5.362","3.277","2.703","15.36","7.987","8.046","6.074","27.989","-4.482","10.635","9.538","12.334","4.752","5.087","9.9","3.001","9.66","8.43","9.204","9.608","14.321","8.661"
