name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"1,548,762,538","1,437,074,254","1,182,025,725","797,561,302","564,517,911","682,766,642","550,148,390","561,858,440","652,224,668","588,715,249","1,009,657,663","964,757,836","692,324,926","471,966,912","362,574,034","169,467,668","147,744,415","340,488,166","301,305,441","211,026,657"
EnterpriseValue,"3,067,264,538","2,731,473,254","2,444,603,725","2,247,376,302","2,046,787,911","2,275,442,642","2,003,504,390","1,693,775,440","1,946,956,668","1,864,595,249","1,850,424,663","1,832,852,836","1,532,847,926","1,233,094,912","1,131,412,034","631,405,668","580,299,415","834,617,166","560,589,441","415,917,762"
PeRatio,"12.157","10.877","3.902","24.989","6.392","8.506","8.03",,,"8.288","7.818","20.696","14.825","30.375","17.233","9.147","8.074","18.877","29.667","13.969"
ForwardPeRatio,,,,,,,,,,,"11.261","12.516","12.077","14.144","12.723","8.696",,,,
PegRatio,,,,,,,,,,,"4.899","5.443","5.248","4.366","2.827","2.174",,,,
PsRatio,"0.094","0.087","0.064","0.071","0.06","0.053","0.047","0.064","0.081","0.047","0.049","0.049","0.038","0.033","0.058","0.052","0.016","0.048","0.223","0.056"
PbRatio,"1.934","1.856","1.574","1.493","1.109","1.421","1.185","1.448","1.382","0.878","2.256","2.332","1.586","1.487",,"1.077","1.03","2.123","3.585","10.757"
EnterprisesValueRevenueRatio,"0.186","0.166","0.129","0.17","0.246","0.174","0.158","0.19","0.236","0.181","0.107","0.094","0.087","0.083","0.145","0.109","0.064","0.124","0.125","0.103"
EnterprisesValueEBITDARatio,"8.607","7.665","4.326","9.193","7.176","9.711","6.59","7.513","-48.301","8.087","7.341","11.276","11.288","14.387","16.296","9.641","10.146","13.658","11.074","13.112"
