name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018
MarketCap,"5,017,781,540","3,677,119,839","1,927,692,575","1,378,279,979","1,744,999,990","942,427,758","806,759,586","622,116,889"
EnterpriseValue,"5,496,345,540","4,132,726,839","2,310,222,575","1,717,297,979","1,815,943,990","937,777,758","798,978,586","613,507,889"
PeRatio,"68.55","52.09","60.933","84.613","57.534","23.947","19.235","12.984"
ForwardPeRatio,"44.643","37.313","29.24",,,,,"14.409"
PegRatio,,,,,,,,"1.441"
PsRatio,"2.589","2.085","1.286","1.147","2.015","1.176","1.054","0.954"
PbRatio,"8.746","6.65","4.007","3.2","4.366","2.566","2.473","2.188"
EnterprisesValueRevenueRatio,"3.014","2.347","1.559","1.446","2.121","1.175","1.049","0.941"
EnterprisesValueEBITDARatio,"26.931","20.765","17.507","18.883","20.255","10.255","9.363","7.185"
