name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"30,114,312,888","28,544,078,690","32,639,398,833","30,314,475,796","28,491,456,425","28,662,787,798","27,554,917,428","24,377,311,450","22,732,320,403","22,998,967,545","24,129,312,782","25,313,207,770","25,793,511,249","19,860,265,599","18,031,733,755","15,127,020,763","17,464,315,365","17,583,024,446","16,663,851,532","16,955,532,659","12,484,304,061"
EnterpriseValue,"30,128,320,683","28,762,875,502","32,964,891,181","31,029,040,202","27,796,389,347","27,840,107,746","26,586,748,611","23,871,249,792","22,019,656,705","22,585,717,686","22,744,221,801","23,326,489,666","24,048,995,870","16,705,677,843","15,192,836,221","12,198,409,049","14,893,315,445","15,930,268,978","15,663,807,652","15,766,160,757","12,107,304,028"
PeRatio,"25.394","23.857","25.687","25.287","24.236","23.692","21.409","19.3","19.835","17.441","18.645","15.379","14.192","12.61","10.298","11.068","13.347","19.973","6.151","11.488","9.133"
ForwardPeRatio,,,,"28.169","27.322",,,,,,"13.228","12.3","15.924","15.723","18.622",,,,,,
PegRatio,,,,,,,,,,,,,,"20.973","1.24",,,,,,
PsRatio,"4.201","4.051","4.32","4.113","4.13","3.849","3.652","3.386","3.445","3.213","3.213","3.309","2.958","3.514","2.913","2.484","3.284","3.066","2.855","3.16","2.37"
PbRatio,"2.507","2.344","2.448","2.266","2.339","2.304","2.293","2.208","2.192","2.036","2.046","1.988","2.164","1.556","1.396","1.32","2.29","1.829","1.635","1.836","1.392"
EnterprisesValueRevenueRatio,"0.135","0.133","0.157","0.15","0.134","0.129","0.117","0.104","0.095","0.1","0.1","0.105","0.111","0.083","0.077","0.06","0.074","0.085","0.085","0.085","0.066"
EnterprisesValueEBITDARatio,"0.65","0.331","0.389","0.391","0.36","0.362","0.332","0.291","0.258","0.28","0.28","0.284","0.27","0.182","0.162","0.125","0.146","0.164","0.185","0.153","0.122"
