name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"9,942,123,730","6,001,557,586","4,006,989,101","4,172,297,822","3,479,736,203","2,573,199,409","1,822,812,944","1,925,589,325","1,743,560,681","1,230,947,061","1,209,996,543","1,172,927,753","511,685,416","504,895,765","465,624,469","335,519,939","359,049,741","357,974,409","324,264,503","220,816,945","198,457,796","243,008,016","240,159,780","212,057,751","101,932,930","89,227,176","57,915,992","46,704,455","29,883,471","35,089,449","71,302,152","39,587,131","8,797,252","5,027,001"
EnterpriseValue,"10,013,871,730","6,092,307,586","4,074,217,101","4,070,484,822","3,409,133,203","2,544,826,409","1,812,135,944","1,885,692,325","1,702,248,681","1,182,018,061","1,167,875,543","1,173,591,753","512,349,416","516,010,765","454,078,469","309,956,939","361,772,741","357,186,409","330,380,503","221,061,945","194,738,796","232,178,016","238,654,780","212,803,751","117,854,930","96,270,176","69,627,992","59,710,455","38,812,471","40,389,449","76,602,152","44,887,131","15,397,252","11,027,001"
PeRatio,"53.649","36.034","60.256","59.722","45.327","51.469","40.299","38.632","32.402","29.392","20.731","21.3","18.802","27.079","21.7","12.181","13.05","16.246","22.271","20.511","27.707","18.14","17.387","15.686","8.94","9.584","11.357","15.755","14.341","12.479","16.461","16.624","5.673","11.347"
ForwardPeRatio,,,,,,,"31.056","28.653","29.762","24.938","26.11","25","18.083","24.39","18.083","13.717","13.459",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.912","2.481","2.081","2.612","2.5","1.809","1.807","1.206","0.915","6.729",,,,,,,,,,,,,,,,,
PsRatio,"8.447","5.488","5.271","8.267","6.771","5.661","4.347","4.969","4.549","3.674","2.398","2.42","1.701","1.9","1.949","1.375","1.333","1.429","1.473","1.266","1.199","1.728","1.633","1.415","0.77","0.725","0.557","0.584","0.475","0.505","1.063","0.989","0.245","0.17"
PbRatio,"12.477","8.822","7.681","10.423","10.089","9.204","7.302","8.354","8.498","6.205","6.758","7.243","3.704","4.027","3.989","2.843","3.72","3.752","3.622","2.81","2.788","3.604","3.854","4.238","2.898","2.654","2.373","2.475","1.911","2.619","6.99","6.185","2.378","2.394"
EnterprisesValueRevenueRatio,"8.279","5.457","5.288","7.905","6.551","5.543","4.256","4.801","4.37","3.415","3.385","3.603","1.69","1.921","1.857","1.264","1.293","1.361","1.463","1.212","1.124","1.56","1.539","1.353","0.816","0.752","0.652","0.731","0.618","0.547","1.073","0.989","0.416","0.413"
EnterprisesValueEBITDARatio,"33.099","24.034","34.059","36.246","27.576","29.93","24.649","21.116","18.076","14.836","15.656","16.986","8.869","13.086","10.653","5.852","6.852","7.88","10.459","8.753","10.832","8.671","8.608","7.817","5.012","5.056","5.778","8.023","5.442","4.438","8.705","7.014","3.849","6.487"
