name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020
MarketCap,"1,320,388,296","301,693,436","584,161,006","1,285,736,486","1,656,018,810"
EnterpriseValue,"899,479,296","50,845,436","252,924,006","941,838,486","1,301,775,810"
PsRatio,"20.22","4.909","14.608","41.074","127.421"
PbRatio,"3.504","1.296","1.706","3.431","5.385"
EnterprisesValueRevenueRatio,"15.941","0.741","6.446","32.429","100.191"
EnterprisesValueEBITDARatio,"-3.346","-0.36","-1.461","-8.424","-20.728"
