name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,741,367,338","2,291,871,199","1,304,707,725","1,587,598,906","1,535,994,261","1,814,223,490","1,340,540,612","1,384,762,693","1,559,122,778","1,343,046,215"
EnterpriseValue,"6,912,315,338","7,367,803,199","3,577,883,725","3,844,762,906","3,388,752,261","3,421,542,490","2,930,058,612","2,782,242,693","2,708,664,778","2,588,806,215"
PeRatio,"116.6",,,,"114.267","101.4","88.1","42.875","31.32",
PsRatio,"2.093","2.738","3.329","3.894","4.829","5.51","4.325","5.411","6.087","6.866"
PbRatio,"0.66","0.823","0.889","0.954","0.983","1.123","0.955","0.99","1.361","1.099"
EnterprisesValueRevenueRatio,"13.42","14.304","9.444","9.827","10.266","11.174","10.383","10.73","12.647","12.608"
EnterprisesValueEBITDARatio,"32.044","34.155","12.804","13.465","14.713","13.899","14.913","14.377","14.401","19.733"
