name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,940,799,633","1,456,991,948","772,873,715","620,587,126"
EnterpriseValue,"1,784,108,633","1,362,136,948","761,216,715","622,262,126"
PeRatio,"34.21","40.714","107.237","15.686"
ForwardPeRatio,"28.818",,"24.155","24.753"
PsRatio,"4.093","3.101","1.83","1.71"
PbRatio,"7.698","7.578","5.467","6.584"
EnterprisesValueRevenueRatio,"3.605","2.841","1.802","1.717"
EnterprisesValueEBITDARatio,"22.933","28.26","66.856","11.411"
