name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,811,449,493","1,815,443,506","1,124,865,657","1,555,620,000","565,101,000","358,074,000","478,423,000","656,813,000","749,148,000"
EnterpriseValue,"1,938,949,493","2,001,743,506","1,353,865,657","1,724,220,000","871,601,000","753,274,000","819,423,000","1,113,013,000","1,332,648,000"
PeRatio,"23.149","22.93","11.138","19.399","34.633","12.174","9.544","20.302","11.942"
ForwardPeRatio,,,,,,,"7.975",,
PegRatio,,,,,,,"0.797",,
PsRatio,"2.39","2.425","1.449","1.668","0.663","0.404","0.482","0.65","0.744"
PbRatio,"4.504","4.712","3.369","4.334","2.035","1.346","2.065","3.783","8.455"
EnterprisesValueRevenueRatio,"2.432","2.511","1.624","1.736","0.974","0.861","0.851","1.108","1.355"
EnterprisesValueEBITDARatio,"10.099","10.426","6.386","6.265","10.603","4.774","4.425","7.751","8.926"
