name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007
MarketCap,"42,911,816,500","45,284,633,919","38,539,203,042","35,103,445,756","44,876,286,365","32,318,464,343","31,223,597,119","30,317,417,937","29,213,332,612","22,873,014,986","23,596,258,257","22,541,022,523","21,307,815,424","14,375,485,390","11,925,088,550","12,955,261,026","10,221,850,156","12,815,901,530","17,623,713,754"
EnterpriseValue,"45,923,816,500","48,017,633,919","41,614,203,042","38,485,445,756","47,594,286,365","35,930,464,343","34,713,597,119","33,555,417,937","32,449,332,612","26,215,014,986","26,921,258,257","23,928,022,523","23,063,815,424","16,832,485,390","13,375,088,550","13,378,261,026","11,117,850,156","14,910,901,530","20,584,713,754"
PeRatio,"13.872","13.517","19.122","14.445","27.065","18.167","9.966","23.386","17.672","14.732","13.134","15.273","17.146","13.182","9.979","12.595",,"8.433",
ForwardPeRatio,"17.637","18.416","16.367","14.025","19.268","18.832","16.722","14.535","16.584","14.948","15.083","13.441","13.587","9.833","8.403",,,,
PegRatio,"2.913","1.737","1.487","1.275","1.382","2.428","1.824","1.401","4.262","1.727","2.547","1.42","1.285","1.586","0.56",,,,
PsRatio,"2.797","2.97","2.403","2.303","3.171","2.673","2.342","2.156","2.292","2.063","1.739","1.681","1.665","1.03","0.871","1.106","0.997","0.906","1.295"
PbRatio,"3.473","3.585","3.396","3.364","4.467","3.577","2.94","3.194","3.196","2.767","2.585","2.549","2.703","1.859","1.596","1.838","1.457","1.157","1.612"
EnterprisesValueRevenueRatio,"2.898","3.037","2.544","2.445","3.313","2.943","2.542","2.323","2.498","2.205","1.888","1.738","1.746","1.185","0.935","1.108","1.084","1.005","1.514"
EnterprisesValueEBITDARatio,"12.435","13.184","13.224","10.853","16.339","26.074","12.362","11.144","12.282","14.686","10.128","8.908","11.87","7.341","5.658","5.991","-3.718","5.988","19.642"
