name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
MarketCap,"64,548,411,993","46,041,537,301","43,222,280,680","47,759,810,883","64,707,506,959","44,607,321,164","31,540,605,331","14,630,514,079","8,037,867,121","5,603,684,061"
EnterpriseValue,"63,576,387,993","45,175,610,301","42,530,273,680","47,794,012,883","63,930,022,959","43,686,269,164","30,613,903,331","13,867,993,079","7,534,996,121","4,881,061,061"
PeRatio,,,,,,,,,,"699.282"
ForwardPeRatio,"74.627","54.348","81.301","123.457","178.571","131.579","138.889","93.458","76.336","76.336"
PegRatio,"3.722","2.715","3.764","4.448","7.961","5.208","6.96","6.665","3.824","3.809"
PsRatio,"14.093","10.971","12.782","18.182","32.576","29.531","27.794","17.803","13.745","13.12"
PbRatio,"62.739","40.635","74.231","157.644","156.803","54.389","45.655","16.667","9.416","7.929"
EnterprisesValueRevenueRatio,"13.916","10.844","12.675","18.364","32.616","28.774","27.454","17.238","13.146","11.586"
EnterprisesValueEBITDARatio,"4,451.193","1,552.427","-193.261","-126.529","-174.73","-219.307","-61.838","1,437.396","1,298.913","209.65"
