name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"36,478,159,090","35,736,203,234","42,959,467,956","56,547,040,000","41,206,720,000","44,359,070,000","43,656,800,000","37,867,195,960","32,766,863,443","25,548,400,000","31,888,800,000","23,473,230,000","25,427,700,000","28,754,856,765","27,565,680,000","32,254,200,000","36,604,864,757","53,964,040,000","41,466,300,000","35,412,496,000","29,394,690,000","21,766,080,000","17,061,205,163","15,369,810,563","22,471,980,528","6,299,202,000","9,380,557,000","5,396,764,750","5,618,125,000","6,693,153,672","5,429,420,500","6,700,859,000","5,758,237,375","5,693,276,250","3,905,154,000"
EnterpriseValue,"80,041,159,090","78,631,203,234","81,176,467,956","95,291,040,000","78,508,720,000","80,080,070,000","78,252,800,000","72,628,195,960","66,920,863,443","45,044,400,000","51,599,800,000","42,256,230,000","43,544,700,000","42,174,856,765","38,781,680,000","42,838,200,000","48,484,864,757","67,340,040,000","54,484,300,000","48,701,496,000","41,927,690,000","37,033,080,000","32,336,205,163","29,526,810,563","29,281,980,528","12,468,702,000","13,523,057,000","10,271,164,750","10,569,425,000","11,850,753,672","10,937,120,500","6,700,859,000","5,758,237,375","5,693,276,250","3,905,154,000"
PeRatio,"15.596","16.707","20.985","33.778","17.374","19.236","11.654","17.673","26.886","12.397","15.197","14.647","20.944","11.948","10.76","11.949","13.563","20.258","206.3","17.032","16.025","27.535","10.247","10.907","18.773","11.282","17.996","16.84","11.272","11.199","13.764","12.347","13.75","12.035","257.143"
ForwardPeRatio,"14.903","14.535","18.248","17.452","14.245","14.903",,"13.643","13.495","11.013","14.793","10.278","10.05","14.225","10.142",,"13.532",,,,,,,,,,,,,,,,,,
PegRatio,"2.636","2.531","2.533","3.756","64.79","3.91",,"2.032","2.765","1.117","1.225","1.478","3.988","11.753","1.69",,"2.437",,,,,,,,,,,,,,,,,,
PsRatio,"1.675","1.7","1.142","1.624","1.239","1.269","1.23","1.122","1.088","0.814","1.214","0.942","1.037","1.483","1.481","1.868","1.952","2.918","2.648","2.358","2.031","1.381","1.147","1.019","2.2","1.261","1.795","1.169","1.314","1.638","1.337","1.676","1.451","1.418","1.076"
PbRatio,"1.416","1.403","1.748","1.67","1.253","1.385","1.407","1.351","1.26","0.991","1.352","1.074","1.188","2.003","2.033","2.552","3.314","5.323","4.274","3.487","3.119","2.56","2.204","1.868","13.012","3.553","3.068","1.979","1.209","1.483","1.272",,,,
EnterprisesValueRevenueRatio,"3.684","3.619","4.255","5.312","2.376","2.325","2.175","2.164","2.134","1.53","1.881","1.698","1.854","2.212","2.08","2.474","2.571","3.56","3.48","3.171","2.967","2.445","2.162","1.979","3.905","2.276","2.54","2.224","2.467","2.831","2.707","1.68","1.453","1.432","1.054"
EnterprisesValueEBITDARatio,"10.085","9.907","11.314","10.162","7.481","7.036","8.026","6.749","7.366","5.395","6.955","5.343","6.399","6.027","4.859","5.527","6.758","9.346","9.495","10.382","7.719","8.973","6.467","5.683","13.722","7.203","6.711","5.834","5.725","5.828","6.917","1.68","1.453","1.432","1.054"
