name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,410,474,396","512,180,271","216,399,181","534,821,621","1,573,132,352","198,817,558","165,242,002","130,996,398","208,244,654","231,910,132","501,764,084"
EnterpriseValue,"1,298,056,396","484,648,271","155,147,181","414,271,621","1,560,668,352","191,780,558","122,548,002","97,748,398","148,047,654","133,399,132","435,648,084"
PsRatio,"13.899","6.47","4.665","14.321","93.015","69.139","71.008","63.249","114.418","115.488","1,582.323"
PbRatio,"15.477","65.221","4.693","6.123",,"17.593","3.63","3.674","3.362","2.347","7.649"
EnterprisesValueRevenueRatio,"22.211","8.293","3.013","9.519","89.678","45.37","61.582","50.831","78.457","76.228","564.311"
EnterprisesValueEBITDARatio,"-19.545","-7.297","-2.506","163.163","-10.683","-2.467","-2.19","-1.633","-3.513","-3.579","-16.146"
