name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,607,829,878","2,312,523,334","1,334,663,976","1,804,490,419"
EnterpriseValue,"3,525,544,878","2,236,573,334","1,210,352,976","1,515,006,419"
PsRatio,"11.103","9.061","6.892","12.361"
PbRatio,"10.658","7.292","4.099","5.223"
EnterprisesValueRevenueRatio,"11.172","8.982","6.331","10.591"
EnterprisesValueEBITDARatio,,"-49.863","-25.678","-36.054"
