name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,846,169,693","1,394,351,121","86,180,008","125,458,073"
EnterpriseValue,"1,360,594,693","1,025,770,121","-202,992","-17,963,927"
PbRatio,"3.945","3.92","3.31","0.893"
EnterprisesValueEBITDARatio,"-7.561","-11.269","0.004","0.581"
