name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,931,518,159","1,726,228,101","1,528,994,132","2,392,071,097"
EnterpriseValue,"1,994,013,159","1,750,171,101","1,486,655,132","2,070,864,097"
ForwardPeRatio,"163.934","434.783",,
PsRatio,"3.614","3.956","4.286","12.023"
PbRatio,"6.127","5.151","3.907","7.016"
EnterprisesValueRevenueRatio,"3.797","4.038","4.248","10.944"
EnterprisesValueEBITDARatio,"-13.091","-33.467","-22.265","-36.374"
