name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"19,290,600,099","16,435,028,138","5,112,381,396","11,201,744,070","18,451,867,680"
EnterpriseValue,"19,366,183,099","16,665,579,138","5,061,889,396","10,128,678,070","18,450,447,680"
PsRatio,"5.273","4.906","2.61","9.547","39.313"
PbRatio,"22.957","20.791","3.576","6.134","9.25"
EnterprisesValueRevenueRatio,"5.284","4.547","2.259","7.815","30.024"
EnterprisesValueEBITDARatio,"-33.011","-28.408","-3.982","-7.264","-24.092"
