name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012
MarketCap,"772,549,425","382,589,294","290,145,053","264,371,635","334,806,459","1,746,854,212","1,331,920,304","2,716,054,598","783,355,188","2,722,539,440","2,755,501,726","1,321,777,230","480,135,774"
EnterpriseValue,"3,559,398,425","3,689,418,294","3,821,224,053","3,690,111,635","2,477,015,459","3,941,397,212","4,228,677,304","5,937,133,598","4,089,268,188","5,449,760,440","4,271,918,726","2,134,079,230","680,325,774"
PeRatio,,,,,,,,,,,"93.825","21.349","24.831"
ForwardPeRatio,,,"46.729",,,"21.322",,"16.722","12.225","39.216","25.189","22.371","16.892"
PegRatio,,,,,,,,,,"7.129","4.575","4.066","3.072"
PsRatio,"0.104","0.041","0.04","0.051","0.014","0.071","0.083","0.213","0.061","0.121","0.284","0.441","0.559"
PbRatio,"0.914","0.488","0.227","0.158","0.133","0.74","0.652","1.372","0.415","1.63","1.946","1.649","1.635"
EnterprisesValueRevenueRatio,"0.483","0.424","0.481","0.706","0.327","0.454","0.608","0.467","0.348","0.324","0.44","0.483","0.519"
EnterprisesValueEBITDARatio,"6.236","6.125","10.116","-29.704","9.28","12.789","10.625","13.446","20.988","14.843","17.711","13.29","20.447"
