name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"1,188,997,360","393,318,755","439,701,580","232,439,872","176,644,142","198,599,523","138,492,380","34,911,011","33,134,490","67,606,848","69,436,732","30,140,423","66,027,643","1,908,096","12,586,311","23,478,060","15,545,160"
EnterpriseValue,"1,312,460,360","509,149,755","471,042,580","241,280,872","167,763,142","193,299,523","147,457,380","46,366,011","42,375,490","69,295,848","59,122,079","31,424,742","67,311,962","3,017,516","13,350,328","21,888,287","10,434,129"
PeRatio,"9.642",,,,,"11.612",,,,,,,,,,,
PsRatio,"7.016","3.017","4.548","3.417","3.947","4.167","3.222","1.233","1.665","9.673","61.088","3,633.513","438.12",,,,
PbRatio,"20.508","5.224","362.651","14.012","6.989","8.291","31.101","9.359","16.444","30.128","6.752","1.844","6.605",,,"40.675","3.4"
EnterprisesValueRevenueRatio,"7.76","4.46","5.325","3.608","3.579","3.87","3.951","1.838","2.401","10.246","53.137","4,189.966","673.12",,,,
EnterprisesValueEBITDARatio,"1,232.357","21.231","183.857","28.376","58.671","101.31","-43.704","-4.459","-2.99","-4.876","-5.876","-4.115","-12.568","-3.434","-5.395","-4.808","-2.786"
