name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"883,106,320","1,084,715,799","942,519,569","487,124,563","807,759,502"
EnterpriseValue,"400,233,320","573,185,799","598,953,569","266,080,563","513,759,502"
PeRatio,"49.432",,,,"33.94"
PsRatio,"544.824","285.847","77.184","48.066","8.535"
PbRatio,"1.865","2.156","2.807","2.21","2.689"
EnterprisesValueRevenueRatio,"253.312","362.776","61.843","35.14","12.286"
EnterprisesValueEBITDARatio,"-2.529","-3.623","-4.962","-2.78","-12.737"
