name,ttm,03/31/2024,03/31/2023,03/31/2022
MarketCap,"8,378,701,553","8,493,616,903","5,609,858,240","3,433,181,267"
EnterpriseValue,"3,044,756,553","2,329,385,903","4,562,057,240","1,496,272,267"
PeRatio,"2.078","2",,
PsRatio,"72.778","68.738","119.844","55.85"
PbRatio,"1.626","1.396","3.931","1.528"
EnterprisesValueRevenueRatio,"23.579","18.901","105.782","24.445"
EnterprisesValueEBITDARatio,"0.733","0.539","-3.873","-1.643"
