name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
MarketCap,"2,860,457,073","2,645,974,468","3,650,743,042","5,082,214,700","2,261,795,782","1,996,992,787","1,446,021,023","1,316,891,620","1,031,476,660","883,286,308","597,473,160","652,042,063","461,477,796","358,824,424","519,759,672","486,123,358","599,955,083","1,155,289,908","1,054,257,632","1,058,066,380","1,029,837,739","1,273,167,919","1,004,416,899","1,491,260,730","1,380,926,822","1,349,629,776","769,723,750","2,104,829,606","1,942,206,250","1,484,471,500","1,127,857,485","901,907,442","245,250,948"
EnterpriseValue,"6,539,657,073","5,441,274,468","6,117,543,042","7,202,141,700","2,869,751,782","2,630,103,787","1,389,683,023","1,305,488,620","969,188,660","868,395,308","672,397,160","722,301,063","516,611,796","347,972,424","508,907,672","627,719,358","651,618,083","1,141,921,908","1,061,772,632","1,003,496,380","1,011,245,739","1,226,221,919","899,124,899","1,406,109,730","1,319,026,822","1,287,729,776","808,023,750","1,967,629,606","1,805,006,250","1,404,571,500","1,099,357,485","873,407,442","228,650,948"
PeRatio,"31.16","27.057","20.573","17.15",,"25.238","13.077","7.332","33.212","314",,,,,,,"8.933","21.519","68.619","346",,"24.779","12.864","23.354","16.629","22.677",,"15.439","16.618","18.933","37.643","88.959","119.829"
ForwardPeRatio,"54.645","39.216","24.213","60.241","33.113","17.731",,"23.585","34.247","27.701",,"114.943",,"31.348","38.911",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,"0.71",,"1.574","6.85","5.541",,"9.973",,"6.273","3.336",,,,,,,,,,,,,,,,,,
PsRatio,"0.731","0.682","1.021","1.491","1.491","1.303","1.185","1.315","1.192","0.907","0.68","0.836","0.524","0.388","0.533","0.501","0.531","1.046","1.003","0.957","0.978","1.376","1.125","1.673","1.637","1.763","1.021","2.43","2.994","2.865","2.826","3.542","1.857"
PbRatio,"0.738","0.67","0.959","1.365","3.285","2.569","1.926","1.988","2.134","2.123","1.756","1.948","1.44","0.622","0.747","0.685","1.038","2.033","1.797","1.715","1.756","2.16","1.848","2.899","2.66","2.7","1.699","4.372","5.361","7.356","6.383","7.735","4.925"
EnterprisesValueRevenueRatio,"1.526","1.27","1.531","2.299","1.805","1.546","1.118","1.245","1.112","1.029","0.758","0.857","0.619","0.393","0.526","0.66","0.583","1.015","1.043","1.005","1.082","1.506","1.134","1.723","1.575","1.791","1.149","2.334","2.66","2.539","2.45","3.431","1.731"
EnterprisesValueEBITDARatio,"13.492","11.226","12.812","11.579","-69.824","15.543","8.865","14.501","12.53","18.807","12.838","33.841","-6.613","-6.958","81.621","48.664","4.527","9.098","15.315","18.092","38.229","11.112","6.047","9.375","8.127","10.767","16.167","8.178","8.918","8.502","8.285","12.25","6.725"
