name,ttm,04/30/2024,04/30/2023,04/30/2022,04/30/2021
MarketCap,"4,766,382,230","2,787,094,444","1,999,577,281","1,807,256,932","6,769,592,906"
EnterpriseValue,"4,040,242,230","2,066,708,444","1,232,155,281","841,867,932","5,646,590,906"
PsRatio,"13.216","8.885","7.228","7.759","38.758"
PbRatio,"5.549","3.104","2.143","1.758","6.303"
EnterprisesValueRevenueRatio,"11.659","6.973","4.62","3.617","32.724"
EnterprisesValueEBITDARatio,"-2.296",,"-4.332","-4.409","-100.902"
