name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"2,032,128,742","3,001,739,731","735,674,819","9,000,148,114","12,290,444,949"
EnterpriseValue,"3,498,128,742","4,633,739,731","7,303,674,819","13,597,976,114","12,290,444,949"
PsRatio,"0.283","0.325","0.044","1.995",
PbRatio,"2.101","2.976","0.497","3.809",
EnterprisesValueRevenueRatio,"0.504","0.667","0.469","1.695","4.758"
EnterprisesValueEBITDARatio,"388.681","514.86","-8.338","-29.369","-100.741"
