name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,137,801,448","3,308,137,081","803,301,712","1,799,542,824"
EnterpriseValue,"3,556,998,448","3,998,057,081","1,836,512,712","2,171,140,873"
PeRatio,"7.573","13.613","3.849","18.365"
ForwardPeRatio,"8.084","13.605",,"9.217"
PsRatio,"0.578","1.027","0.293","1.174"
PbRatio,"1.917","4.024","1.468","5.584"
EnterprisesValueRevenueRatio,"0.883","1.078","0.593","1.416"
EnterprisesValueEBITDARatio,"8.368","9.349","5.619","15.879"
