name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"18,652,241,054","21,314,755,892","13,215,473,234","32,281,306,483","48,739,004,627","43,434,775,120","32,344,599,769","35,275,124,322","28,335,955,789","23,998,891,741","26,852,747,505","34,506,430,063","24,063,926,192","19,823,371,767","28,852,066,251","27,479,895,142","18,339,649,484","45,524,186,629","41,597,047,851","37,362,247,797","33,960,465,595","37,255,159,529","22,559,289,674","37,091,159,822","46,541,184,056","45,775,876,824","24,943,871,010","23,265,859,186","14,864,729,748","13,089,897,672","10,481,350,181","6,949,141,161","3,922,074,917","6,384,736,636","3,681,661,661","7,287,727,513","4,919,261,254","4,226,877,293"
EnterpriseValue,"24,930,942,792","29,335,391,766","20,394,312,127","40,012,100,927","54,891,261,294","48,212,298,245","36,132,053,927","39,750,681,856","32,359,505,075","28,928,581,615","29,852,668,463","37,298,549,712","24,989,675,784","21,363,483,318","27,289,362,601","27,309,397,777","19,088,599,492","37,913,197,726","36,935,639,597","37,361,264,292","34,183,465,292","40,780,163,968","28,075,283,885","43,193,154,392","46,771,888,878","45,230,876,276","21,484,871,011","26,090,856,078","21,294,721,745","20,589,364,723","18,393,672,289","14,148,517,061","17,307,439,615","13,502,265,216","12,587,012,847","20,347,082,078","16,907,682,783","17,591,825,090"
PeRatio,"36.654",,,"28.058","35.288","29.839","34.104","24.357","71.476","36.6","31.994","37.599","72.382",,"15.087","46.7",,"6.978","6.67","10.933","8.822","41.932",,,"6.164","25.952","38.612","52.607","129.035","34.767","30.647","25.463",,"35.714",,"57.935","35.027","30.209"
ForwardPeRatio,"12.563","14.389","15.291","16.949","23.202","21.882","16.584","15.152","16.529","15.432","15.267","17.637","14.205","12.21","11.325","18.382",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,"2.62","2.485","1.578","14.427","2.904","0.634","0.432","3.626","0.625","9.405","1.655","2.321","1.573",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.965","1.096","0.716","1.653","2.051","2.099","1.618","1.2","1.098","0.908","0.969","0.998","0.75","0.608","0.861","0.823","0.539","1.199","1.226","1.09","0.826","1.018","0.674","1.291","1.351","1.487","0.687","2.173","1.335","0.348","0.277","0.229","0.122","0.191","0.111","0.279","0.191","0.141"
PbRatio,"1.378","1.576","0.842","2.37","3.64","3.261","2.403","2.57","2.296","1.865","1.998","2.301","1.648","1.161","1.452","1.306","268.859","1.438","1.325","1.911","1.687","2.322","1.543","2.255","2.549","3.074","1.506","2.423","1.855","1.505","1.419","1.034","0.787","0.824","0.47","0.87","0.624","0.481"
EnterprisesValueRevenueRatio,"1.372","1.615","1.144","2.332","3.171","2.812","1.994","2.236","1.858","1.721","1.396","1.696","1.124","1.018","1.224","1.178","0.723","1.413","1.384","1.469","1.376","1.407","0.882","1.333","1.232","1.434","0.705","0.89","0.773","0.658","0.642","0.521","0.65","0.541","0.522","0.805","0.707","0.767"
EnterprisesValueEBITDARatio,"23.949","28.18","177.342","20.046","19.226","17.164","12.927","15.023","13.752","16.493","16.705","12.024","12.881","20.661","7.516","11.832","6.01","14.001","18.368","16.462","13.116","14.036","9.048","14.919","6.901","12.361","7.389","7.854","9.425","6.57","5.825","5.512","6.673","4.984","4.831","8.988","8.119","8.514"
