name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998
MarketCap,"1,252,096,662","962,798,864","1,293,782,036","603,085,396","450,528,691","270,187,672","561,683,428","1,022,664,827","1,417,206,415","966,679,037","1,495,878,663","1,194,513,230","645,282,161","607,300,648","818,167,515","618,631,377","285,070,705","652,168,368","860,192,934","489,008,671","435,865,067","184,363,021","192,026,776","85,031,448","333,941,262","415,455,155","562,953,406","424,306,943"
EnterpriseValue,"1,450,980,117","1,171,033,781","1,470,843,340","1,018,637,392","993,537,964","3,428,691,395","5,554,937,224","4,834,362,270","6,177,694,978","6,849,979,643","1,962,317,277","1,740,500,707","1,155,867,527","1,101,178,842","1,321,841,353","985,353,036","580,310,310","904,743,451","1,048,262,446","550,966,650","529,968,099","334,285,869","405,868,006","190,380,204","476,736,406","605,477,155","772,553,406","424,306,943"
PeRatio,,,"4.659",,"1.595",,,"3.281","34.066",,,,"5.454","6.713","11.571","7.113","6.636","34.077","17.32","15.057","15.34","9.532","4.469",,,"72.095","12.655",
ForwardPeRatio,,,,,,,,,,,,"38.168","7.899","5.388","11.962",,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"2.726","0.564","0.385",,,,,,,,,,,,,,
PsRatio,"3.675","5.981","4.019","1.885","0.231","0.196","0.574","0.332","0.334","0.705","2.818","2.909","1.255","1.232","2.261","1.798","0.862","1.729","3.515","2.517","4.282","4.704","2.501","2.146","1.87","2.464","2.802",
PbRatio,"1.021","0.696","0.578","0.321","0.345","0.367","0.548","0.941","6.527","11.708","5.787","3.184","0.843","0.756","1.349","1.017","0.516","1.026","1.629","1.015","1.005","0.567","0.657","2.219","0.668","0.738","0.993",
EnterprisesValueRevenueRatio,"4.62","11.364","8.156","6.997","1.058","3.861","5.657","1.603","1.483","4.971","5.354","5.364","3.375","3.307","3.754","2.932","1.805","2.526","4.508","2.941","4.137","3.781","5.28","4.803","2.959","3.611","3.844","2.455"
EnterprisesValueEBITDARatio,,,"12.874","8.891","1.61","158.288","29.092","5.626","8.567","41.397","57.158","32.681","5.871","5.898","6.527","4.66","3.247","7.374","10.085","5.988","7.081","5.692","11.368","15.898","15.232","10.298","10.958","7.335"
