name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"972,939,402","957,528,650","875,396,325","1,142,323,536","1,439,182,112","721,537,634","248,777,230","70,947,313","71,898,209","4,599,008"
EnterpriseValue,"887,263,402","887,852,650","874,839,325","1,001,886,536","1,298,835,770","689,583,343","237,893,893","67,804,889","69,214,359","766,474"
PeRatio,"8.329","11.293","54.545",,,,,,,
ForwardPeRatio,"14.245","12.658","9.97",,,,,,,
PsRatio,"3.96","4.357","331.939",,,,,,,
PbRatio,"2.403","2.651","3.337","4.231","9.166","8.885","7.413","6.72","15.631",
EnterprisesValueRevenueRatio,"3.62","3.622","20.107",,,,,,,
EnterprisesValueEBITDARatio,"6.054","6.058","20.391","-44.885","-21.828","-15.567","-16.392","-18.528","-55.153","-1.543"
