name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"1,668,087,960","1,657,131,135","1,849,799,277","2,027,476,124","1,352,345,697","1,244,988,375","1,009,171,523","1,213,544,149","1,180,386,147","771,376,571","715,760,530","638,720,498","420,937,114","419,456,662","345,042,893","275,609,322","293,176,512","253,134,585","307,152,008","240,153,669","233,486,935","204,441,449","135,236,384","101,766,635","71,927,824","86,523,614","107,244,499","140,021,499","88,358,255","60,779,332"
PeRatio,"17.6","18.617","18.334","21.314","16.796","14.606","14.604","20.991","23.641","17.331","16.849","17.568","12.019","14.954","16.258","13.69","15.076","13.484","12.274","14.791","16.542","15.29","11.274","10.185","5.967","10.446","13.603","18.558","13.739","11.869"
ForwardPeRatio,"18.416","19.685","16.978","23.585","19.342","15.748",,"17.825","21.93","15.924","15.552","15.48","10.03","12.107","12.18",,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.783","2.193",,"1.555","1.547","1.253","1.21","1.218",,,,,,,,,,,,,,,
PsRatio,"6.693","6.744","8.538","9.675","7.168","6.648","5.835","7.832","8.645","6.129","5.824","5.783","3.926","3.63","3.006","2.174","3.427","3.503","1.128","3.796","4.031","3.496","2.468","2.022","1.614","1.962","2.772","4.363","14.963","12.002"
PbRatio,"2.567","2.974","3.563","2.968","2.124","2.131","2.025","2.624","2.764","1.995","2.034","2.031","1.414","1.554","1.397","1.22","1.956","1.731","2.419","2.174","2.294","2.271","1.612","1.384","1.201","1.597","1.943","2.899","2.102","2.034"
