name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"304,590,698","107,078,130","58,129,537","133,003,511"
EnterpriseValue,"116,823,698","-69,585,870","-116,755,463","-92,106,489"
PeRatio,"237.25",,,"36.724"
ForwardPeRatio,"62.112","51.02",,"116.279"
PsRatio,"1.158","0.483","0.25","0.661"
PbRatio,"5.126","1.681","1.002","2.362"
EnterprisesValueRevenueRatio,"0.443","-0.312","-0.592","-0.411"
EnterprisesValueEBITDARatio,"7.889","19.519","3.232","2.91"
