name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,316,803,930","1,889,927,823","1,688,097,630","1,665,736,530"
EnterpriseValue,"4,094,354,930","1,953,175,823","1,757,157,630","1,733,084,530"
ForwardPeRatio,"30.769","23.148","25.707","43.668"
PegRatio,"0.948","0.712","0.792","1.342"
PsRatio,"3.535","1.934","1.974","3.708"
PbRatio,"9.091","12.819","15.527","29.86"
EnterprisesValueRevenueRatio,"4.542","2.816","3.191","3.957"
EnterprisesValueEBITDARatio,"-10.507","-15.706","-7.931","-8.788"
