name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"3,525,044,581","3,435,646,287","1,875,990,479","3,057,984,379","2,102,477,920","2,121,211,282","1,548,362,523","2,695,748,984","1,837,542,503","2,050,180,212","2,460,671,222","629,746,286"
EnterpriseValue,"4,117,459,581","4,043,800,287","3,066,495,479","3,870,867,379","2,995,191,920","3,481,520,282","2,984,474,523","4,202,910,984","3,093,309,503","3,202,094,212","3,487,975,222","659,967,286"
PeRatio,"10.646","8.698","3.763","7.641","8.175","11.893","6.789","16.44","8.319","12.545","25.847","46.727"
ForwardPeRatio,"9.542","9.099","13.28","6.592","6.116","9.009","7.052","11.793","8.764","8.446","12.5","15.699"
PegRatio,"0.734","0.7",,,,,"0.784",,,,,
PsRatio,"0.986","0.898","0.48","0.867","0.69","0.72","0.509","1.145","0.741","0.953","1.079","3.254"
PbRatio,"1.171","1.157","0.715","1.299","0.957","1.005","0.79","1.47","1.02","1.301","1.746","2.013"
EnterprisesValueRevenueRatio,"1.108","1.088","0.705","0.972","0.919","1.129","0.915","1.496","1.286","1.334","2.047","0.518"
EnterprisesValueEBITDARatio,"9.052","8.89","3.84","6.024","7.383","12.286","7.783","12.071","10.311","9.883","20.615","5.078"
