name,ttm,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017
MarketCap,"1,352,247,752","1,340,602,830","891,883,400","1,180,873,280","615,358,800","670,958,970","741,615,200","430,503,420"
EnterpriseValue,"1,640,020,752","1,827,259,830","1,034,972,400","1,391,838,280","704,879,800","752,374,970","835,799,200","619,096,420"
PeRatio,"8,383.676",,"14.739","334.207",,"8.796","10.151","292.172"
ForwardPeRatio,"24.155","10.341","6.988","8.696","7.199","7.283","4.662","7.305"
PsRatio,"1.027","0.745","0.546","0.984","0.545","0.508","0.632","0.407"
PbRatio,"3.297","4.214","2.272","4.383","2.326","2.772","4.458","15.722"
EnterprisesValueRevenueRatio,"1.239","1.268","0.741","1.319","0.628","0.621","0.648","0.813"
EnterprisesValueEBITDARatio,"29.918","26.66","9.119","70.249","11.595","6.479","4.565","9.589"
