name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,538,879,618","2,445,801,061","1,298,942,973","3,178,512,282"
EnterpriseValue,"3,366,127,618","2,100,555,061","872,082,973","2,578,878,282"
ForwardPeRatio,"62.893","250",,
PsRatio,"5.793","5.23","3.034","9.38"
PbRatio,"7.757","5.236","2.608","5.105"
EnterprisesValueRevenueRatio,"5.648","4.558","2.058","8.265"
EnterprisesValueEBITDARatio,,"-38.982","-9.717","-37.968"
