name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991
MarketCap,"3,412,437,052","3,321,584,793","2,692,730,879","1,898,626,033","2,006,730,264","2,097,598,239","2,067,073,262","1,763,231,845","1,548,700,459","1,193,776,687","926,817,735","911,478,764","878,604,423","1,038,728,254","679,217,439","881,401,873","1,040,713,845","1,256,757,612","855,686,118","1,190,823,172","1,279,956,033","873,531,428","580,729,943","404,849,782","309,369,178","214,695,372","137,717,628","127,171,750","207,775,288","111,096,224","97,671,504","105,345,625","105,008,750","69,972,000","67,002,000"
EnterpriseValue,"3,503,284,052","3,466,690,793","2,821,493,879","2,063,816,033","2,002,829,264","2,158,793,239","2,246,038,262","1,981,972,845","1,765,179,459","1,239,692,687","955,345,735","919,263,764","1,033,957,423","1,126,571,254","770,059,439","1,008,893,873","1,179,390,845","1,461,740,612","834,478,118","1,105,455,172","1,194,588,033","801,769,428","560,077,943","388,317,782","308,938,178","223,015,372","112,517,628","203,171,750","277,475,288","101,596,224","168,871,504","147,345,625","117,608,750","80,072,000","42,102,000"
PeRatio,"33.579","33.415","29.586","26.803","95.062","28.366","24.556","21.332","30.278","28.654","21.89","21.337","23.076","23.545","13.077","19.798","21.183","26.761","31.358","39.35","30.163","23.859","22.191","19.341","18.309","4.014","2.782","11.389","18.554","4.167",,"13.368","20.924","53.125",
ForwardPeRatio,,,,,,,,,,"20.877","18.416","19.608","16.556","16.051","11.161",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.739","1.534","1.959","1.655","1.07","0.744",,,,,,,,,,,,,,,,,,,,
PsRatio,"3.334","3.331","2.883","2.378","2.808","2.551","2.571","2.371","2.44","2.138","1.755","1.776","1.315","1.526","0.989","1.464","1.69","2.032","1.787","2.733","3.069","2.139","1.498","1.144","0.929","0.676","0.337","0.353","0.578","0.248","0.219","0.234","0.237","0.183","0.139"
PbRatio,"2.758","2.783","2.433","1.844","1.997","2.223","2.546","2.425","2.403","1.976","1.565","1.566","1.405","1.658","1.131","1.585","2.012","2.684","2.154","3.319","3.867","2.84","2.109","1.322","1.141","0.838","0.554","0.567","1.014","0.581","0.546","0.562","0.603","0.179","0.172"
EnterprisesValueRevenueRatio,"3.412","3.464","3.002","2.559","2.79","2.617","2.782","2.652","2.766","2.192","1.785","1.753","1.523","1.64","1.11","1.661","1.905","2.343","1.713","2.474","2.784","1.9","1.412","1.057","0.902","0.67","0.27","0.557","0.733","0.232","0.38","0.311","0.256","0.197","0.088"
EnterprisesValueEBITDARatio,"17.469","17.981","16.016","14.435","24.241","14.937","14.578","15.814","16.465","14.265","11.568","11.442","11.345","12.373","7.478","10.534","11.69","13.459","14.644","17.443","16.062","10.956","8.513","7.915","5.941","6.569","3.033","4.586","6.607","6.865","4.73","3.878","2.955","2.314","-2.826"
