name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"886,818,008","907,081,868","2,126,337,794","3,540,671,036","3,167,016,583","3,271,528,330"
EnterpriseValue,"511,415,008","451,558,868","1,693,491,794","2,750,495,036","2,703,461,583","3,192,583,330"
PsRatio,"4,274.243","3,613.815","51.806",,,
PbRatio,"1.521","1.228","2.194","3.169","5.21",
EnterprisesValueRevenueRatio,"2,749.543","1,858.267","43.999",,,
EnterprisesValueEBITDARatio,"-1.573","-1.406","-6.903","-10.973","-13.724","-15.441"
