name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016
MarketCap,"12,154,452,726","8,859,533,169","6,009,449,164","5,926,773,848","4,535,791,647","3,415,106,188","2,999,169,360","2,935,196,289","2,274,048,288","1,626,065,291"
EnterpriseValue,"11,863,837,726","8,718,776,169","5,744,062,164","5,055,973,848","4,071,706,647","3,293,472,188","2,728,680,360","2,617,392,289","2,064,205,288","1,571,883,291"
PeRatio,"35.425","32.954","23.207","12.762","16.586","20.046","19.935","17.559","23.596","22.716"
ForwardPeRatio,"25.317","22.779","14.97","12.837","16.835","16.287","15.748","15.504","19.121","13.947"
PsRatio,"5.592","4.63","3.286","2.62","3.399","2.982","2.914","3.038","2.86","2.335"
PbRatio,"6.21","5.006","3.901","3.875","3.349","3.607","3.525","3.562","3.163","2.561"
EnterprisesValueRevenueRatio,"5.596","4.742","3.129","2.199","3.067","2.869","2.629","2.683","2.585","2.256"
EnterprisesValueEBITDARatio,"25.741","23.102","13.626","7.359","11.54","13.846","11.817","11.892","11.763","11.801"
