name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,07/31/1993,07/31/1992,07/31/1991,07/31/1990
MarketCap,"234,066,702,940","194,139,150,000","211,594,640,000","187,875,538,358","233,340,510,972","199,562,700,000","235,450,000,000","195,126,060,000","156,715,350,000","153,557,106,688","144,515,700,000","128,849,610,000","137,904,510,000","84,503,100,000","87,837,953,108","131,756,256,038","127,327,850,000","129,587,070,000","176,351,000,000","108,334,920,000","121,238,650,000","140,896,200,000","136,391,020,000","96,326,570,000","140,767,280,000","467,096,444,000","204,860,485,000","99,748,984,520","53,319,894,188","33,566,866,994","15,166,358,136","5,355,366,670","6,411,320,403","3,205,390,267","1,118,488,596","341,270,727"
EnterpriseValue,"247,382,702,940","207,362,150,000","196,700,640,000","177,185,538,358","221,293,510,972","187,072,700,000","224,505,000,000","168,767,060,000","121,211,350,000","118,640,106,688","111,100,700,000","99,272,610,000","106,764,510,000","52,115,100,000","61,219,953,108","107,896,256,038","102,621,850,000","110,245,070,000","160,493,000,000","96,852,920,000","116,200,650,000","132,035,200,000","127,906,020,000","83,670,570,000","133,860,280,000","461,571,444,000","203,009,485,000","98,057,483,520","52,044,309,188","32,528,682,994","14,726,831,136","5,260,166,670","6,387,220,403","3,181,290,267","1,112,688,596","335,470,727"
PeRatio,"25.223","16.368","18.652","15.919","22.88","18.617","19.303",,"15.964","15.114","16.523","17.047","14.217","10.705","12.477","19.551","20.962","16.786","24.709","20.097","23.088","32.285","38.98","52.76",,"181.772","107.114","75.995","52.348","37.774","36.687","19.446","48.035","37.068","27.263","8.861"
ForwardPeRatio,"16.129","13.755","12.887","12.821","16.367","15.385","16.155","14.389","13.055","12.516","12.453","11.751","12.285","8.361","9.346",,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.643","5.396","2.116","2.281","3.42","2.94","2.123","1.774","3.238","4.722","3.856","2.349","3.431","1.599","0.918",,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.486","3.566","3.908","3.704","4.804","3.972","4.959","4.285","3.28","3.15","3.015","2.856","2.865","1.871","2.103","3.579","3.569","3.428","5.186","3.937","5.336","7.135","7.457","5.193","6.204","25.715","18.935","12.136","8.517","8.422","7.814","5.071","12.039","9.212","6.429","4.889"
PbRatio,"5.17","4.242","5.003","4.616","5.808","5.589","6.397","4.182","2.397","2.462","2.457","2.31","2.428","1.647","1.839","2.977","3.295","3.772","5.602","4.531","5.103","5.423","4.866","3.361","5.191","17.628","19.982","14.036","12.43","11.905","11","7.136","16.089","13.051","8.772","4.932"
EnterprisesValueRevenueRatio,"4.67","3.745","3.583","3.435","4.53","3.699","4.375","3.471","2.499","2.399","2.283","2.103","2.23","1.131","1.428","2.859","2.841","2.788","4.596","3.4","4.812","6.341","6.775","4.424","6.005","24.386","18.537","11.592","8.081","7.942","7.442","4.839","11.519","9.368","6.074","4.806"
EnterprisesValueEBITDARatio,"17.34","12.117","11.99","10.315","14.65","11.092","12.987","10.667","7.754","7.758","7.926","7.827","7.695","3.902","5.165","9.776","10.464","8.95","14.265","10.674","13.721","18.204","19.76","17.16","95.478","112.633","63.288","40.325","28.293","21.213","20.995","11.558","27.134","23.375","16.079","14.91"
