name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
MarketCap,"10,204,489,750","7,674,284,640","5,275,330,244","8,756,272,840","4,235,358,209","3,962,597,458","1,757,491,687","1,530,202,934","1,478,593,402","2,984,403,226","4,985,007,478","4,079,727,573","3,397,449,225","2,228,210,370","3,249,889,554","2,593,319,008","548,746,075","2,409,845,970","3,286,949,875","3,597,975,444","5,106,978,774","7,459,823,967","24,276,507,243","14,805,669,786","8,032,255,770","7,619,907,988","10,824,995,355","8,327,536,087","4,642,215,039","3,324,800,253","2,718,217,249","1,575,243,361","2,398,893,674","4,115,842,395","2,838,638,640","2,276,374,378","1,751,071,955","1,937,192,889","1,887,808,096"
EnterpriseValue,"23,978,489,750","21,662,284,640","19,160,330,244","20,598,272,840","16,651,358,209","18,671,597,458","16,107,491,687","15,982,202,934","15,336,593,402","17,288,403,226","16,338,007,478","9,820,727,573","8,285,449,225","6,472,210,370","7,241,889,554","6,498,319,008","4,805,746,075","6,589,845,970","7,259,949,875","6,855,975,444","8,771,978,774","10,774,823,967","28,156,507,243","18,866,669,786","13,464,255,770","14,026,907,988","16,575,995,355","13,172,336,087","7,804,215,039","6,729,800,253","3,240,217,249","2,610,243,361","3,533,193,674","5,242,842,395","4,375,638,640","3,948,374,378","2,946,071,955","3,258,192,889","3,062,808,096"
PeRatio,"17.872","17.253","9.548","8.153",,,,,,"159.474",,,"19.1","14.25","3.328","12.535","8.846",,,,,,"24.347","21.87","23.726","21.121","58.292","49.165","11.559","15.683","13.313","15.072","9.909","15.293","13.426","13.194","11.363","20.4","12.365"
ForwardPeRatio,"16.129","12.255","8.224","12.69","12.136","11.588","8.613","12.626","7.241","14.164","19.38","12.407","11.299","10.753","23.365",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.239","1.065","3.606",,"0.931","0.431","0.188","0.448","0.221","0.484","0.828","0.497","0.64","1.581","3.043",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.52","0.394","0.286","0.456","0.238","0.215","0.095","0.08","0.074","0.17","0.309","0.467","0.388","0.277","0.407","0.303","0.064","0.272","0.34","0.369","0.516","0.566","1.795","1.235","0.707","0.731","1.158","0.977","0.838","1.008","0.922","0.418","0.661","1.113","0.826","0.662","0.599","0.561","0.545"
PbRatio,"6.346","5.242","4.039","12.128",,,,"63.781","2.802","3.721","6.782","4.945","2.972","1.561","2.269","8.312","5.328","44.627","5.209","2.64","2.949","1.711","4.32","2.915","1.975","1.918","2.931","2.397","1.761","1.674","2.059","0.891","1.334","2.336","2.258","2.068","1.82","1.918","2.015"
EnterprisesValueRevenueRatio,"1.167","1.054","0.999","1.057","0.944","1.01","0.88","0.833","0.782","0.928","0.984","0.886","0.909","0.748","0.876","0.721","0.56","0.815","0.859","0.823","1","1.072","2.024","1.565","1.18","1.289","1.675","1.516","1.013","2.028","1.092","0.694","0.887","1.378","1.112","1.074","0.92","1.131","0.852"
EnterprisesValueEBITDARatio,"7.077","6.394","6.231","5.619","6.579","8.664","6.615","8.894","7.384","9.33","9.336","11.406","7.045","6.907","7.528","6.113","5.701","10","-18.38","22.045","-10.776","-17.635","10.436","8.98","6.958","7.549","9.163","15.37","5.751","10.802","6.329","4.359","5.005","7.075","6.406","6.773","5.644","6.452","6.852"
