name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"10,920,119,401","10,968,293,810","8,356,747,376","7,188,586,935","3,745,424,404"
EnterpriseValue,"9,940,074,401","9,864,964,810","7,694,714,376","6,626,174,935","3,173,297,404"
PsRatio,"37.07","44.324","55.857","69.88","68.922"
PbRatio,"8.727","8.171","18.789","31.827","11.184"
EnterprisesValueRevenueRatio,"34.86","34.597","65.764","96.274","42.311"
EnterprisesValueEBITDARatio,"-20.801","-20.643","-18.473","-16.887","-10.643"
