name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,064,393,649","2,642,693,472","2,849,591,290","2,722,814,538"
EnterpriseValue,"2,223,131,649","2,823,849,472","3,115,318,290","2,960,901,538"
PeRatio,"50.5","18.07","223.827","300.234"
ForwardPeRatio,"20.367","17.094","41.152","54.054"
PegRatio,"0.564","3.489","0.566","1.172"
PsRatio,"4.078","7.029","9.811","12.415"
PbRatio,"3.788","5.039","128.829","3,184.578"
EnterprisesValueRevenueRatio,"4.547","5.775","9.529","13.887"
EnterprisesValueEBITDARatio,"24.822","31.529","17.207","103.412"
