name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"63,988,985,936","61,044,411,277","54,314,433,258","60,800,610,000","37,937,160,000","19,037,120,000","14,939,190,000","27,446,319,065","18,993,600,000","8,435,420,000","24,271,040,000","39,174,120,000","32,455,800,000","34,873,649,111","56,742,525,000","34,524,700,000","9,229,838,586","39,234,520,000","10,976,859,450","10,050,162,800","6,842,787,700","7,725,255,585","2,431,589,514","1,927,800,143","1,271,489,873","3,453,536,125","1,727,937,834","2,849,242,441","5,994,720,248","5,606,240,625"
EnterpriseValue,"69,083,985,936","64,704,411,277","56,426,433,258","62,793,610,000","45,564,160,000","26,709,120,000","21,510,190,000","37,271,319,065","36,867,600,000","28,795,420,000","43,350,040,000","58,078,120,000","32,277,800,000","33,280,649,111","57,759,525,000","41,089,700,000","19,415,838,586","48,794,520,000","12,152,482,450","12,143,418,800","9,343,243,700","9,489,933,585","4,812,133,514","4,608,803,143","4,012,475,873","6,432,536,125","5,028,837,834","6,079,242,441","8,370,520,248","7,132,740,625"
PeRatio,"34.852","28.38","14.394","15.747",,"82","4.751","22.491",,,"10.865","13.774","10.721","10.679","13.139","13.701",,"13.825","8.16","14.821","44.976","39.374","18.854","25.264","85.63","34.631","15.579","14.858","33.567","30.907"
ForwardPeRatio,"28.818","20.284","22.371","15.873","22.075","28.011",,"10.417","8.913","36.9","11.737","12.315","7.943","7.776","11.628",,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.03",,,,,,"1.197","1.662",,,,,,,,,,,,,,,
PsRatio,"2.817","2.703","2.397","2.92","2.776","1.345","0.752","1.736","1.092","0.409","1.105","1.9","1.812","1.574","2.999","2.504","0.525","2.401","2.188","3.164","2.981","3.03","1.286","1.055","0.734","1.842","1.042","1.556","3.084","3.51"
PbRatio,"3.833","3.712","3.634","4.553","4.108","2.016","1.497","3.937","4.028","0.771","1.124","1.92","1.85","2.271","4.538","5.516","4.431","2.752","8.494","28.878","107.508","9.955",,,"89.896",,,,"18.423","5.938"
EnterprisesValueRevenueRatio,"3.023","2.831","2.477","2.749","3.209","1.855","1.155","2.272","2.486","1.971","2.167","2.776","1.792","1.594","3.043","2.732","1.091","2.881","2.099","2.906","3.939","4.29","2.519","2.506","2.147","3.408","2.862","3.038","4.394","3.889"
EnterprisesValueEBITDARatio,"8.043","7.533","6.071","6.121","11.615","11.424","3.264","6.88","-344.557","-2.876","11.815","7.059","4.711","3.278","5.77","5.45","-1.789","6.151","3.878","4.983","10.172","8.589","5.273","5.574","5.158","7.34","5.904","6.923","10.306","9.954"
