name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"9,720,955,573","7,464,608,192","8,590,664,491","9,152,286,976","5,676,829,819","6,267,335,835","9,437,673,571","8,370,510,453","6,305,916,985","8,239,318,948","10,331,101,377","5,818,619,768","5,561,808,051","7,114,321,729","5,787,825,183","4,722,272,240","10,483,326,774","6,101,111,341","5,127,056,719","4,966,437,486","3,271,344,639","2,174,000,421","1,597,038,079","1,959,577,798","1,313,574,651","1,952,527,500","2,203,825,500","1,616,151,291","1,504,130,082","1,247,573,163","1,146,492,140","1,103,288,425","423,968,041","258,358,592","278,578,464","188,518,861","127,981,446","235,183,561","171,789,931"
EnterpriseValue,"17,286,554,573","14,159,594,192","21,898,741,491","18,547,820,976","16,262,287,819","1,967,614,835","8,141,615,571","7,868,932,453","4,314,539,985","4,595,135,948","11,050,919,377","5,750,457,768","5,916,963,051","8,099,537,729","7,519,361,183","6,199,761,240","11,179,707,774","5,976,664,341","5,132,782,719","5,208,853,486","4,450,178,639","2,454,580,421","1,940,314,079","2,341,817,798","1,796,874,651","2,675,127,500","2,556,725,500","2,141,851,291","2,029,930,082","1,672,973,163","1,547,792,140","1,328,888,425","644,668,041","577,458,592","787,678,464","188,518,861","127,981,446","235,183,561","506,789,931"
PeRatio,"41.691","25.314","10.323","6.253","10.379","38.704","17.201","211.364","29.983","47.702","9.84","6.896","3.564","3.809","11.117",,"22.536","58.75","3.952","33.086","33.715","13.717","24.675","26.878","7.094","43.151",,"29.395","19.011",,"78.807","7.393","4.654","4.242","13.027","89.805",,"22.358","9.078"
ForwardPeRatio,"12.854","8.881","10.163","10.741","16.722","13.477","16.26","16.835","18.904",,"7.163","23.202",,"9.728",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"0.903","0.936","1.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.458","1.18","1.336","1.132","1.079","0.595","0.815","0.813","0.546","0.667","0.984","0.754","3","5.475","5.269","4.223","12.374","7.894","2.384","2.627","4.509","7.061","4.125","3.283","1.944","3.749","3.335","1.081","0.994","0.937","0.853","0.614","0.404","0.411","0.37","0.302","0.352","0.765","0.603"
PbRatio,"1.001","0.77","0.835","0.882","0.603","0.608","0.903","0.831","0.608","0.793","1.023","0.86","0.923","1.023","1.327","1.764","1.882","1.595","1.447","2.199","1.533","1.462","1.336","1.636","1.171","1.054","1.183","1.445","1.421","1.408","1.263","1.785","1.16","0.962","1.25","1.045","0.709","1.096","1.138"
EnterprisesValueRevenueRatio,"2.323","1.903","3.063","2.073","2.338","0.367","1.613","2.045","0.369","0.373","1.005","0.611","9.207","21.622","13.072","5.737","12.736","13.256","15.448","81.318","35.783","8.278","5.417","4.57","2.543","5.043","4.054","3.195","2.64","1.208","1.099","0.845","0.593","0.856","1.178","0.209","0.348","0.733","1.72"
EnterprisesValueEBITDARatio,"5.387","4.413","9.067","5.548","7.492","0.938","4.822","8.58","3.131","3.246","8.591","3.567","30.826","-30.433","-288.951","-41.276","-62.036","-34.229","161.287","59.336","-45.166","52.522","18.502","8.723","6.11","35.908","117.821","396.639","26.851","11.498","7.159","7.302","4.388","4.579","8.637","2.012","6.994","7.17","7.431"
