name,ttm,10/31/2024,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992,10/31/1991,10/31/1990,10/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
MarketCap,"113,518,467,876","109,975,435,049","102,879,631,444","118,259,899,395","106,137,144,534","70,794,493,612","54,831,955,312","43,131,599,105","42,766,272,209","27,793,998,859","25,596,969,060","29,554,446,290","30,592,018,205","33,134,087,309","30,820,702,298","32,552,682,086","19,265,279,896","16,283,744,209","34,049,817,029","19,344,350,568","14,373,375,362","14,757,239,628","14,762,269,207","11,082,316,040","8,778,900,433","8,634,699,793","8,473,981,250","8,217,966,250","13,218,724,209","10,773,013,750","7,804,729,437","6,196,111,625","6,611,690,043","3,017,717,585","4,321,144,512","3,052,453,333","4,154,136,528","3,566,446,521","1,914,715,067","1,605,166,963","1,706,558,582"
EnterpriseValue,"170,503,467,876","167,944,435,049","157,633,631,444","164,409,899,395","145,891,144,534","110,437,493,612","96,315,955,312","81,090,299,105","73,277,372,209","60,223,498,859","58,189,269,060","61,789,446,290","59,487,518,205","59,432,287,309","52,975,602,298","52,426,582,086","39,538,779,896","35,514,944,209","51,915,517,029","35,545,350,568","28,288,075,362","25,415,439,628","24,897,369,207","21,465,916,040","20,331,900,433","18,738,399,793","16,263,081,250","16,743,266,250","19,286,124,209","16,051,013,750","12,784,129,437","10,642,011,625","11,720,290,043","8,976,817,585","9,720,044,512","7,545,453,333","7,889,536,528","4,810,946,521","3,418,615,067","3,109,066,963","3,285,358,582"
PeRatio,"16.315","13.803","10.825","19.781","19.844","26.33","16.923","21.196","22.11","17.625","11.982","9.6","9.385","11.198","11.448","27.927","13.397","8.204","19.363","13.82","10.337","13.556","22.962","34.88",,"17.87","19.489","8.189","13.972","13.336","32.98","10.218","55.979",,,"7.449","10.953","12.244",,,"55.833"
ForwardPeRatio,"21.552","18.149","11.274","15.175","15.576","21.739","15.674","11.669","18.657","23.202","17.094","12.18","9.033","9.881","10.638",,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.111","2.953","0.99","1.399","1.074","3.28","1.328","0.974","1.086","2.964",,"13.526","8.772","4.682","1.182",,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.293","2.068","1.8","2.593","2.605","2.053","1.481","1.264","1.573","1.077","0.885","0.892","0.856","0.967","1.021","1.394","0.785","0.604","1.463","0.906","0.682","0.807","0.951","0.798","0.66","0.669","0.711","0.64","1.077","0.984","0.768","0.688","0.828","0.418","0.602","0.39","0.668","0.654","0.526","0.454","0.419"
PbRatio,"4.971","4.769","4.464","6.213","6.704","5.493","4.47","4.165","4.989","3.742","3.198","2.729","3.561","4.843","4.532","5.302","2.597","2.493","4.758","2.582","2.098","2.942","3.689","3.504","2.199","2.007","2.025","1.974","3.187","3.029","2.53","2.422","2.495","1.093","1.524","1.015","1.494","1.452","0.958","0.803","0.756"
EnterprisesValueRevenueRatio,"3.375","3.062","2.611","3.49","3.519","3.168","2.541","2.311","2.703","2.305","1.921","1.728","1.587","1.675","1.688","2.225","1.604","1.274","2.156","1.605","1.29","1.358","1.603","1.539","1.53","1.446","1.364","1.207","1.529","1.442","1.264","1.187","1.578","1.294","1.382","0.962","1.266","0.897","0.94","0.884","0.809"
EnterprisesValueEBITDARatio,"11.621","10.435","9.366","15.363","14.249","15.643","12.596","11.805","13.691","13.425","10.643","8.954","8.242","9.113","8.983","13.102","10.153","6.975","11.357","9.155","7.961","11.137","11.159","10.924","13.934","9.716","16.761","8.55","9.094","8.455","8.011","7.507","19.12","17.762","12.243","6.324","51.633","10.139","-68.785","-10.921","19.406"
