name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,05/31/1986
MarketCap,"3,140,197,659","3,466,763,455","4,382,184,488","4,567,676,972","3,518,321,149","4,951,244,666","4,136,701,438","5,162,125,500","4,626,001,894","3,388,437,907","4,913,910,372","3,323,093,556","3,029,936,080","2,468,236,692","2,420,815,089","1,668,386,542","1,481,062,674","1,829,088,660","2,226,312,755","1,905,925,537","1,252,543,892","353,925,228","303,723,068","455,181,120","232,053,120","289,044,000","627,936,000","654,720,000","395,808,000","399,900,000","239,568,000","276,768,000","275,280,000","175,584,000","180,048,000","172,608,000","171,120,000","113,460,000","217,248,000","259,102,500"
EnterpriseValue,"3,784,197,659","3,493,763,455","4,916,184,488","4,659,676,972","3,633,321,149","4,892,244,666","3,381,701,438","4,380,125,500","3,982,001,894","2,754,251,907","4,523,746,372","3,217,243,556","2,843,655,080","2,376,198,692","2,219,319,089","1,359,309,542","1,410,607,674","1,717,614,660","2,006,490,755","1,895,764,537","1,443,753,892","712,628,228","700,871,068","654,077,120","486,939,120","737,344,000","1,114,336,000","1,117,120,000","839,108,000","735,800,000","449,368,000","489,468,000","348,880,000","261,584,000","270,748,000","162,808,000","193,320,000","135,660,000","298,748,000","270,102,500"
PeRatio,"15.992","10.764","9.189","6.438","18.375","276.01","42.968","15.78","14.78","18.347","15.344","16.43","10.787","6.691","8.593","18.049","10.102","10.198","8.408","7.789","7.451","12.218","25.8","8.54","13.379",,"11.989","21.411","139.267","12.183","9.393","17.498","8.856","8.263","5.993","7.384","8.468","24.206","9.979","11.608"
ForwardPeRatio,,,,,,,,,,,,"11.641","8.104",,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.378","0.417","0.397","0.522","0.507","0.742","0.636","0.922","0.871","0.568","0.758","0.503","0.492","0.446","0.556","0.464","0.348","0.575","0.855","0.684","0.467","0.179","0.197","0.252","0.156","0.281","0.353","0.368","0.27","0.372","0.231","0.242","0.261","0.2","0.323","0.329","0.445","0.319","0.859","0.539"
PbRatio,"0.68","0.671","0.922","1.069","0.995","1.456","1.212","1.526","1.509","1.219","1.863","1.389","1.315","1.211","1.364","1.082","1.015","1.351","1.926","2.157","1.808","0.68","0.624","0.863","0.42","0.645","1.396","1.641","1.07","1.088","0.733","0.909","1.021","0.734","0.823","1.006","1.187","0.787","1.826","2.523"
EnterprisesValueRevenueRatio,"0.396","0.365","0.437","0.505","0.51","0.715","0.514","0.754","0.74","0.492","0.699","0.482","0.459","0.413","0.506","0.377","0.331","0.535","0.741","0.705","0.538","0.36","0.383","0.362","0.307","0.574","0.861","0.857","0.573","0.627","0.457","0.429","0.331","0.299","0.486","0.314","0.431","0.38","1.181","0.707"
EnterprisesValueEBITDARatio,"8.447","7.799","5.757","5.634","7.617","10.544","17.893","7.631","7.732","7.869","6.981","9.192","6.076","4.477","4.862","6.998","6.118","6.062","5.449","4.922","4.571","5.359","7.026","3.844","4.946","12.724","15.863","9.09","11.869","9.669","5.582","8.835","5.042","5.945","5.964","5.633","5.211","23.39","1.181","9.003"
