name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
MarketCap,"69,534,084,230","62,559,640,000","55,189,755,000","43,302,308,000","56,124,360,000","39,210,860,000","40,851,460,000","48,127,891,895","40,218,832,669","35,038,836,669","28,914,058,372","43,593,554,792","45,720,918,757","35,107,916,881","30,523,040,596","39,636,697,843","30,135,064,108","31,457,902,149","41,960,461,524","33,740,810,950","29,484,782,295","25,958,432,773","22,173,782,529","18,438,347,589","19,747,579,371","28,640,948,347","27,363,184,272","27,279,444,000","25,401,157,625","20,162,988,720","16,008,778,500","13,331,359,967","13,232,966,577","12,224,786,000","10,895,399,938","7,202,328,000","7,966,601,500","6,761,340,000","9,368,095,500","5,853,214,076","5,101,282,633"
EnterpriseValue,"74,144,084,230","71,027,640,000","54,047,755,000","52,905,308,000","61,094,360,000","43,985,860,000","45,461,460,000","50,704,891,895","42,238,832,669","38,804,836,669","32,990,058,372","47,084,554,792","48,455,918,757","38,664,916,881","33,672,040,596","43,110,697,843","33,150,064,108","34,198,902,149","45,206,461,524","37,161,810,950","32,349,782,295","28,650,432,773","25,601,782,529","22,607,347,589","23,995,179,371","33,344,948,347","30,367,884,272","29,650,744,000","27,195,857,625","21,753,588,720","17,789,678,500","14,421,259,967","14,752,966,577","13,026,186,000","12,008,199,938","8,651,728,000","8,765,801,500","7,473,440,000","10,154,495,500","6,076,814,076","5,283,382,633"
PeRatio,"43.294","36.949","17.351","13.867","24.092","20.491","18.994","23.491","25.036","19.33","12.304","17.628","31.561","14.807","12.75","20.254","17.656","13.116","21.036","19.967","21.118","20.768","21.846","17.437","14.304","20.807","21.063","22.473","22.867","19.808","17.786","14.759","18.631","18.412","17.122","11.77","13.965","12.931","20.25","14.276","12.633"
ForwardPeRatio,"20.534","18.45","19.724","13.369","21.186","19.231","17.361","20.492","21.645","17.825","13.089","15.244","16.313","12.626","11.161",,"20",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"3.507","1.202","2.411","2.406","2.04","1.867","2.508","2.075","1.847","1.854","2.109","2.13","1.241",,"1.887",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.006","3.703","2.706","2.278","3.178","2.328","2.282","2.88","2.744","1.722","1.302","1.807","1.912","1.47","1.285","1.895","1.455","1.298","1.952","1.801","1.735","1.672","1.586","1.337","1.268","1.918","1.939","2.053","2.089","1.811","1.654","1.553","1.614","1.584","1.457","0.981","1.128","1.028","1.533","1.179","1.09"
PbRatio,"3.214","3.008","2.699","4.198","6.01","5.007","4.666","5.727","5.062","4.435","3.305","4.029","4.52","3.277","2.893","3.983","3.523","3.452","4.821","4.168","3.984","3.586","3.432","3.212","2.943","4.561","4.427","4.701","4.686","3.766","3.337","3.07","3.38","3.278","3.345","2.134","2.677","2.398","3.466","2.466","2.296"
EnterprisesValueRevenueRatio,"4.239","4.187","2.6","2.753","3.423","2.558","2.486","2.991","2.862","1.886","1.416","1.919","1.973","1.594","1.39","2.049","1.585","1.379","2.059","1.93","1.869","1.835","1.834","1.635","1.5","2.208","2.128","2.205","2.211","1.951","1.841","1.676","1.805","1.69","1.617","1.186","1.242","1.124","1.646","1.227","1.136"
EnterprisesValueEBITDARatio,"18.389","17.647","9.646","10.231","15.432","12.861","11.951","14.319","13.512","10.074","6.59","9.875","13.239","8.283","7.132","10.846","9.785","7.264","11.416","10.636","10.362","10.156","10.253","9.361","7.275","10.67","10.319","10.832","10.906","9.636","11.541","8.292","9.118","8.763","8.306","6.342","6.723","6.112","8.929","6.602","5.953"
