name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"19,618,658,746","18,248,736,160","9,386,092,888","11,084,139,362","12,733,750,346","8,727,158,089","8,162,910,019","9,729,244,242","1,840,151,884","3,180,650,835","3,810,474,021","4,710,179,093","13,138,088,108","18,613,370,160","23,900,286,430","10,115,887,010","14,636,807,300"
EnterpriseValue,"28,220,055,547","25,787,121,627","14,694,621,740","17,312,524,243","21,760,509,198","16,676,297,886","17,743,784,648","21,878,505,112","11,898,986,505","14,559,477,251","13,018,035,697","24,736,104,024","27,586,304,102","8,976,531,226","32,123,281,755","19,906,494,925","18,351,919,595"
PeRatio,"24.831","26.913","7.753","6.194","3.891",,,"12.621",,,,,"5.136","14.004","245.438","2.819","16.841"
ForwardPeRatio,"6.897","10.152",,"7.788",,,,,,,"2.281","1.108","6.545",,,,
PegRatio,,,,,,,,,,,"2.535","1.232",,,,,
PsRatio,"2.656","2.503","1.494","1.737","1.899","0.851","0.649","0.537","0.212","0.292","0.258","0.254","0.864","1.148","1.514","0.969","1.118"
PbRatio,"0.85","0.865","0.699","0.752","0.805","0.769","0.549","0.583","0.139","0.132","0.127","0.129","0.316","0.446","0.548","0.334","0.327"
EnterprisesValueRevenueRatio,"0.779","0.757","0.424","0.682","0.749","0.636","0.603","0.434","0.37","0.483","0.546","0.883","0.944","0.335","1.294","0.687","0.729"
EnterprisesValueEBITDARatio,"2.17","2.4","0.96","1.61","1.725","0.761","2.237","0.909","-4.326","13.885","-12.851","-6.352","3.315","1.174","9.806","1.309","2.863"
